onset	duration	Experiment - R3BVersuchsperson	Serial_no	Stimulus	Condition	Onset_time	response	response_time	ID_Code	String_length	Word_Number	Valence	Abs_Valence	Arousal	Familiarity	Concreteness	Idiomaticity	Sem_Transp	Knowledge	Accuracy
101,417	2	22MN_415012	24	Er hat einen guten Draht zu ihm	33	101417	keine	0	79	31	7	2	2	3,5	6,272727273	2	3,794818339	5	7	miss
104,451	2	22MN_415012	25	Es wurde heute aufgerŠumt	55	104451	keine	0	143	25	4	0,333333333	0,333333333	2,909090909	3,818181818	4,833333333	999	999	999	miss
108,484	2	22MN_415012	26	## ### ###### ######	77	108484	keine	0	208	20	4	9	9	9	9	9	9	9	9	miss
112,514	2	22MN_415012	27	##### ##### #### ###### ##### ######## ###### ####	77	112514	keine	0	187	50	8	9	9	9	9	9	9	9	9	miss
120,542	2	22MN_415012	28	Sie ist ihr ein Dorn im Auge	11	120542	keine	0	17	28	7	-1,888888889	1,888888889	3,857142857	5,5	3	3,837884849	4,75	5,714285714	miss
123,582	2	22MN_415012	29	Er bereitet sich darauf vor	55	123582	keine	0	144	27	5	0,416666667	0,416666667	2,9	5,545454546	2,833333333	999	999	999	miss
127,616	2	22MN_415012	30	## ### ## ######### ###### ### #####	77	127616	keine	0	213	36	7	9	9	9	9	9	9	9	9	miss
130,647	2	22MN_415012	31	Sie trŠgt das Herz auf der Zunge	22	130647	keine	0	56	32	7	0,333333333	0,333333333	4	3,727272727	3,363636364	3,820586099	4,333333333	6	miss
136,677	2	22MN_415012	32	Er spitzte die Ohren	22	136677	keine	0	59	20	4	0,444444444	0,444444444	3,625	5,5	5,181818182	4,096573349	4	7	miss
140,713	2	22MN_415012	33	#### ###### ####### #########	77	140713	keine	0	251	29	4	9	9	9	9	9	9	9	9	miss
144,74	2	22MN_415012	34	Er ist ein Waschlappen	11	144740	keine	0	21	22	4	-1,888888889	1,888888889	3,625	4,545454546	2,3	3,782453788	2,444444444	5,8	miss
150,77	2	22MN_415012	35	Ist er mutig und erfolgreich?	88	150770	Nein	2099	910	29	5	9	9	9	9	9	9	9	9	correct
160,81	2	22MN_415012	36	Er wird freundlich aufgenommen	66	160810	keine	0	167	30	4	1,833333333	1,833333333	4,545454546	4,636363636	3,333333333	999	999	999	miss
163,85	2	22MN_415012	37	Sie ist Ÿberarbeitet	44	163850	keine	0	110	20	3	-1,75	1,75	5,090909091	5,090909091	3	999	999	999	miss
166,884	2	22MN_415012	38	Er hat Schmetterlinge im Bauch	33	166884	keine	0	87	30	5	2,375	2,375	4,75	6	3,363636364	4,064976457	3,375	7	miss
169,917	2	22MN_415012	39	Sie erzŠhlt was passiert ist	55	169917	keine	0	130	28	5	0	0	3	5,727272727	4,916666667	999	999	999	miss
175,952	2	22MN_415012	40	Sie hat einen Schnupfen	44	175952	keine	0	112	23	4	-1,75	1,75	3,545454546	4,545454546	5,333333333	999	999	999	miss
179,986	2	22MN_415012	41	Er ist daran verzweifelt	44	179986	keine	0	91	24	4	-2,666666667	2,666666667	5,545454546	5,636363636	1,916666667	999	999	999	miss
183,015	2	22MN_415012	42	Er prŸgelte ihm die Seele aus dem Leib	11	183015	keine	0	1	38	8	-2,777777778	2,777777778	6	4,2	4,454545455	4,884848485	5,75	7	miss
186,049	2	22MN_415012	43	#### #### ### ##### ### #####	77	186049	keine	0	229	29	6	9	9	9	9	9	9	9	9	miss
190,082	2	22MN_415012	44	Sie freut sich auf den Urlaub	66	190082	keine	0	173	29	6	1,916666667	1,916666667	5	5,636363636	2,916666667	999	999	999	miss
196,111	2	22MN_415012	45	## #### #### ##### ### ### #####	77	196111	keine	0	248	32	7	9	9	9	9	9	9	9	9	miss
199,146	2	22MN_415012	46	### ##### ####### ### ### ### ######### #####	77	199146	keine	0	267	45	8	9	9	9	9	9	9	9	9	miss
203,18	2	22MN_415012	47	####### ### ###### ######### ##### ####	77	203180	keine	0	183	39	6	9	9	9	9	9	9	9	9	miss
207,208	2	22MN_415012	48	### ### ## ### ##### ###### #####	77	207208	keine	0	224	33	7	9	9	9	9	9	9	9	9	miss
210,236	2	22MN_415012	49	Er schwimmt im Geld	33	210236	keine	0	62	19	4	1,222222222	1,222222222	3	5,1	3,25	3,557714631	5,888888889	7	miss
218,27	2	22MN_415012	50	Es ist eine Augenweide	33	218270	keine	0	76	22	4	1,777777778	1,777777778	3,857142857	5,6	2,625	3,563778739	3,222222222	7	miss
222,31	2	22MN_415012	51	Sie versteht was er meint	55	222310	keine	0	149	25	5	0,666666667	0,666666667	3,454545455	5,545454546	3,25	999	999	999	miss
226,339	2	22MN_415012	52	Er ist auf seinen Sohn sehr stolz	66	226339	keine	0	163	33	7	1,666666667	1,666666667	5,545454546	3,727272727	3,416666667	999	999	999	miss
234,367	2	22MN_415012	53	### ##### ### ##### ####	77	234367	keine	0	195	24	5	9	9	9	9	9	9	9	9	miss
237,408	2	22MN_415012	54	Sie wŠgt ihre Worte ab	22	237408	keine	0	43	22	5	0	0	1,875	5,272727273	2,818181818	3,743860744	5,428571429	7	miss
244,442	2	22MN_415012	55	### #### ##### ######## #### ###	77	244442	keine	0	186	32	6	9	9	9	9	9	9	9	9	miss
247,47	2	22MN_415012	56	Wurden dir soeben Dreiecke gezeigt?	88	247470	Nein	1830	911	35	5	9	9	9	9	9	9	9	9	correct
253,51	2	22MN_415012	57	Sie strukturiert ihre Arbeit	55	253510	keine	0	150	28	4	0,833333333	0,833333333	2,909090909	4,636363636	4	999	999	999	miss
257,538	2	22MN_415012	58	Es macht keinen Unterschied fŸr ihn	55	257538	keine	0	124	35	6	-0,090909091	0,090909091	3	5,181818182	2	999	999	999	miss
260,567	2	22MN_415012	59	Entstehen ihm dadurch Nachteile?	88	260567	Nein	2721	912	32	4	9	9	9	9	9	9	9	9	correct
265,607	2	22MN_415012	60	#### ##### ##### ##### ####	77	265607	keine	0	237	27	5	9	9	9	9	9	9	9	9	miss
270,645	2	22MN_415012	61	Sie hat Geld ohne Ende	33	270645	keine	0	64	22	5	1,444444444	1,444444444	3,5	4,6	2	3,769601367	5,875	7	miss
273,681	2	22MN_415012	62	### #### ##### ##### #####	77	273681	keine	0	258	26	5	9	9	9	9	9	9	9	9	miss
276,714	2	22MN_415012	63	### ####### #### ######## ## ###	77	276714	keine	0	266	32	6	9	9	9	9	9	9	9	9	miss
280,749	2	22MN_415012	64	Sie machen heute ein Picknick am Strand	66	280749	keine	0	177	39	7	2,166666667	2,166666667	4,363636364	4,636363636	5,5	999	999	999	miss
285,777	2	22MN_415012	65	Sie ist zŠh wie Leder	22	285777	keine	0	50	21	5	0,222222222	0,222222222	3,25	3,4	3,363636364	3,760535501	6,444444444	5,166666667	miss
289,817	2	22MN_415012	66	Er lŠsst sein Herz sprechen	33	289817	keine	0	65	27	5	1,444444444	1,444444444	4,125	4	3,090909091	3,875012971	5,333333333	7	miss
296,845	2	22MN_415012	67	Sie verpasste ihm einen Denkzettel	11	296845	keine	0	29	34	5	-1,555555556	1,555555556	4,375	5,272727273	2,272727273	3,885302287	5	6	miss
300,874	2	22MN_415012	68	Sie ist schlechter Stimmung	44	300874	keine	0	113	27	4	-1,583333333	1,583333333	5	4,545454546	2,916666667	999	999	999	miss
303,903	2	22MN_415012	69	#### ###### ####### #####	77	303903	keine	0	191	25	4	9	9	9	9	9	9	9	9	miss
308,937	2	22MN_415012	70	## ######## ##### #####	77	308937	keine	0	264	23	4	9	9	9	9	9	9	9	9	miss
312,977	2	22MN_415012	71	## ##### ##### ##### ######	77	312977	keine	0	188	27	5	9	9	9	9	9	9	9	9	miss
317,005	2	22MN_415012	72	Es ist in aller Munde	22	317005	keine	0	55	21	5	0,333333333	0,333333333	3,25	5,4	2,888888889	3,696579703	4,75	7	miss
320,033	2	22MN_415012	73	Er hat im Lotto gewonnen	66	320033	keine	0	174	24	5	2	2	5,636363636	4,181818182	4,25	999	999	999	miss
324,068	2	22MN_415012	74	Hat er die richtigen Zahlen gewŠhlt?	88	324068	Ja	1578	913	36	6	9	9	9	9	9	9	9	9	correct
330,102	2	22MN_415012	75	Er trŠumt in den Tag hinein	22	330102	keine	0	38	27	6	-0,111111111	0,111111111	3,5	4,8	2,090909091	3,727815594	5,333333333	4,75	miss
335,13	2	22MN_415012	76	## ##### ###### ###########	77	335130	keine	0	268	27	4	9	9	9	9	9	9	9	9	miss
342,17	2	22MN_415012	77	Wurden dir soeben viele Rautezeichen gezeigt?	88	342170	Ja	2537	914	45	6	9	9	9	9	9	9	9	9	correct
349,205	2	22MN_415012	78	Er merkt wie sich die Sachen entwickeln	55	349205	keine	0	147	39	7	0,583333333	0,583333333	3,7	4,636363636	2,5	999	999	999	miss
352,245	2	22MN_415012	79	Es ist nicht so schwierig	55	352245	keine	0	145	25	5	0,5	0,5	3,727272727	4,727272727	2,083333333	999	999	999	miss
355,279	2	22MN_415012	80	Sie ist in der BlŸte ihrer Jahre	33	355279	keine	0	69	32	7	1,666666667	1,666666667	3,5	4,7	2,545454546	3,864187118	5,444444444	6,625	miss
358,313	2	22MN_415012	81	Ist sie momentan im besten Alter?	88	358313	Ja	1764	915	33	6	9	9	9	9	9	9	9	9	correct
364,352	2	22MN_415012	82	Er schreibt seine Gedanken auf	55	364352	keine	0	137	30	5	0,166666667	0,166666667	3,6	4,454545455	4,5	999	999	999	miss
370,381	2	22MN_415012	83	### ### #### ### #####	77	370381	keine	0	214	22	5	9	9	9	9	9	9	9	9	miss
374,415	2	22MN_415012	84	## ##### ###### ##### #####	77	374415	keine	0	270	28	5	9	9	9	9	9	9	9	9	miss
381,444	2	22MN_415012	85	#### ###### #########	77	381444	keine	0	233	21	3	9	9	9	9	9	9	9	9	miss
389,473	2	22MN_415012	86	## ### ####### #######	77	389473	keine	0	242	22	4	9	9	9	9	9	9	9	9	miss
392,513	2	22MN_415012	87	Sie ist sehr unaufrichtig	44	392513	keine	0	105	25	4	-1,916666667	1,916666667	4,909090909	2,909090909	2,5	999	999	999	miss
395,547	2	22MN_415012	88	Ist sie eine ehrliche Person?	88	395547	Ja	2408	916	29	5	9	9	9	9	9	9	9	9	incorrect
401,587	2	22MN_415012	89	Sie ist nur noch Haut und Knochen	11	401587	keine	0	12	33	7	-2	2	3,625	5,545454546	4	4,077898397	5,666666667	7	miss
406,615	2	22MN_415012	90	## ##### ### #####	77	406615	keine	0	198	18	4	9	9	9	9	9	9	9	9	miss
412,655	2	22MN_415012	91	Er ist Ÿber alle Berge	22	412655	keine	0	32	22	5	-0,222222222	0,222222222	3,25	5,636363636	2,272727273	3,915657047	3,875	7	miss
416,69	2	22MN_415012	92	Das war eine schšne Erinnerung	66	416690	keine	0	166	30	5	1,75	1,75	5	5,363636364	2,166666667	999	999	999	miss
424,718	2	22MN_415012	93	Er ist wie aus dem Ei gepellt	33	424718	keine	0	63	29	7	1,333333333	1,333333333	2,75	4,636363636	3,181818182	3,856886217	4,777777778	6,5	miss
427,759	2	22MN_415012	94	#### ### ########## #########	77	427759	keine	0	252	29	4	9	9	9	9	9	9	9	9	miss
432,792	2	22MN_415012	95	Sie hŠlt ihre Zunge im Zaum	22	432792	keine	0	48	27	6	0,111111111	0,111111111	2,75	4,7	3,454545455	3,802867848	5,125	6,25	miss
436,832	2	22MN_415012	96	Sie holt sich den Tod	11	436832	keine	0	11	21	5	-2,111111111	2,111111111	4	5,545454546	2,545454546	3,908683056	5,142857143	7	miss
440,86	2	22MN_415012	97	Sie spuckte Gift und Galle	11	440860	keine	0	19	26	5	-1,888888889	1,888888889	5,375	3,9	3,625	3,736640956	4,125	6	miss
443,889	2	22MN_415012	98	#### #### ###### ##### ####	77	443889	keine	0	182	27	5	9	9	9	9	9	9	9	9	miss
449,923	2	22MN_415012	99	Er schwebt auf Wolke sieben	33	449923	keine	0	90	27	5	2,777777778	2,777777778	5	5,2	2,636363636	3,963158968	4,25	7	miss
453,958	2	22MN_415012	100	### ####### #### ### ######	77	453958	keine	0	211	27	5	9	9	9	9	9	9	9	9	miss
