onset	duration	Experiment - R2BVersuchsperson	Serial_no	Stimulus	Condition	Onset_time	response	response_time	ID_Code	String_length	Word_Number	Valence	Abs_Valence	Arousal	Familiarity	Concreteness	Idiomaticity	Sem_Transp	Knowledge	Accuracy
67,157	2	22MN_415012	16	##### ##### ##### ##### #### ####	77	67157	keine	0	189	33	6	9	9	9	9	9	9	9	9	miss
73,185	2	22MN_415012	17	Sie Šrgert sich Ÿber ihren Vorgesetzten	44	73185	keine	0	109	39	6	-1,75	1,75	5	4	4,416666667	999	999	999	miss
76,22	2	22MN_415012	18	€rgert sie sich Ÿber ihre Schwester?	88	76220	Nein	1811	918	36	6	9	9	9	9	9	9	9	9	correct
81,259	2	22MN_415012	19	Er kommt Ÿber die Runden	22	81259	keine	0	39	24	5	-0,111111111	0,111111111	2,25	5,7	1,333333333	3,314000988	3,375	7	miss
86,292	2	22MN_415012	20	Sie redet Klartext	22	86292	keine	0	58	18	3	0,444444444	0,444444444	4,25	6,1	4,818181818	4,1943856	5,666666667	7	miss
93,333	2	22MN_415012	21	### ### #########	77	93333	keine	0	247	17	3	9	9	9	9	9	9	9	9	miss
96,362	2	22MN_415012	22	### ###### ##### ######## #########	77	96362	keine	0	263	35	5	9	9	9	9	9	9	9	9	miss
100,396	2	22MN_415012	23	Sie baut Luftschlšsser	22	100396	keine	0	37	22	3	-0,125	0,125	3,75	4,1	2,181818182	3,684456299	5,375	7	miss
103,423	2	22MN_415012	24	Er ist bis Ÿber beide Ohren verliebt	33	103423	keine	0	88	36	7	2,555555556	2,555555556	5,5	6	2,727272727	4,021927447	4,125	7	miss
106,458	2	22MN_415012	25	Er ist krank geworden	44	106458	keine	0	93	21	4	-2,583333333	2,583333333	4,272727273	4,909090909	4,166666667	999	999	999	miss
110,492	2	22MN_415012	26	Alles ist in Ordnung	66	110492	keine	0	155	20	4	1,25	1,25	3,727272727	5,454545455	1,916666667	999	999	999	miss
114,52	2	22MN_415012	27	Er spaziert durch die Sonne	66	114520	keine	0	153	27	5	1,166666667	1,166666667	3,909090909	4,727272727	5,333333333	999	999	999	miss
122,549	2	22MN_415012	28	Sie steckt bis Ÿber die Ohren in Schulden	11	122549	keine	0	14	41	8	-2	2	4	4,6	2,454545455	3,812915363	6,125	7	miss
125,589	2	22MN_415012	29	### #### ########	77	125589	keine	0	185	17	3	9	9	9	9	9	9	9	9	miss
129,623	2	22MN_415012	30	Sie lacht aus vollem Hals	33	129623	keine	0	67	25	5	1,555555556	1,555555556	5,25	4,1	4,727272727	4,005689941	4,555555556	6,142857143	miss
132,652	2	22MN_415012	31	## ### ######### #####	77	132652	keine	0	204	22	4	9	9	9	9	9	9	9	9	miss
138,686	2	22MN_415012	32	Er leidet sehr unter die Kritik seines Chefs	44	138686	keine	0	100	44	8	-2,083333333	2,083333333	5,727272727	3,636363636	3,833333333	999	999	999	miss
142,72	2	22MN_415012	33	Wurde er von seinem Chef kritisiert?	88	142720	Ja	1737	919	36	6	9	9	9	9	9	9	9	9	correct
148,754	2	22MN_415012	34	#### ### ##### #### ####	77	148754	keine	0	231	24	5	9	9	9	9	9	9	9	9	miss
154,781	2	22MN_415012	35	## ### ### ### #########	77	154781	keine	0	205	24	5	9	9	9	9	9	9	9	9	miss
162,817	2	22MN_415012	36	### ### ######### ### #####	77	162817	keine	0	249	27	5	9	9	9	9	9	9	9	9	miss
165,857	2	22MN_415012	37	Das hat viele Vorteile	66	165857	keine	0	152	22	4	1,083333333	1,083333333	3,818181818	5,545454546	1,75	999	999	999	miss
168,891	2	22MN_415012	38	Hat es positive Aspekte?	88	168891	Ja	2180	920	24	4	9	9	9	9	9	9	9	9	correct
173,931	2	22MN_415012	39	Er lŠsst kein gutes Haar daran	11	173931	keine	0	26	30	6	-1,75	1,75	3,625	5,222222222	2	3,634250914	3,888888889	7	miss
179,965	2	22MN_415012	40	Er platzt vor Neid	11	179965	keine	0	18	18	4	-1,888888889	1,888888889	4,375	5,272727273	3,090909091	3,976193063	5,777777778	6	miss
184	2	22MN_415012	41	### ##### #### ##### ####	77	184000	keine	0	243	25	5	9	9	9	9	9	9	9	9	miss
187,028	2	22MN_415012	42	Hast du soeben mehrere Kreise gesehen?	88	187028	Nein	2475	921	38	6	9	9	9	9	9	9	9	9	correct
192,068	2	22MN_415012	43	Er kriegte eine GŠnsehaut	22	192068	keine	0	31	25	4	-0,444444444	0,444444444	5,125	6,636363636	5,181818182	4,330756317	4,142857143	7	miss
196,102	2	22MN_415012	44	Haben sich seine KšrperhŠrchen aufgerichtet?	88	196102	Ja	2669	922	44	5	9	9	9	9	9	9	9	9	correct
204,134	2	22MN_415012	45	Sie plant eine Zugfahrt	55	204134	keine	0	148	23	4	0,666666667	0,666666667	2,8	3,909090909	4,083333333	999	999	999	miss
207,17	2	22MN_415012	46	### ####### ##### #######	77	207170	keine	0	234	25	4	9	9	9	9	9	9	9	9	miss
211,204	2	22MN_415012	47	Sie fŸhlt sich sorglos	66	211204	keine	0	158	22	4	1,416666667	1,416666667	4,454545455	4,636363636	2,083333333	999	999	999	miss
215,233	2	22MN_415012	48	Sie hat lange darunter gelitten	44	215233	keine	0	96	31	5	-2,333333333	2,333333333	5,636363636	5,090909091	2,5	999	999	999	miss
218,261	2	22MN_415012	49	Er erinnert sich an die letzte Woche	55	218261	keine	0	141	36	7	0,272727273	0,272727273	3	4,636363636	2,090909091	999	999	999	miss
226,296	2	22MN_415012	50	Die Beschreibung des Projektes ist jetzt verfŸgbar	55	226296	keine	0	136	50	7	0,166666667	0,166666667	2,4	3,909090909	4,166666667	999	999	999	miss
230,336	2	22MN_415012	51	### ##### #### ##### ##### ## #####	77	230336	keine	0	210	35	7	9	9	9	9	9	9	9	9	miss
234,364	2	22MN_415012	52	Das ist beruhigend	66	234364	keine	0	157	18	3	1,333333333	1,333333333	4,363636364	5,636363636	3,083333333	999	999	999	miss
242,393	2	22MN_415012	53	### ####### #### ### ### ######## ### #########	77	242393	keine	0	206	47	8	9	9	9	9	9	9	9	9	miss
245,433	2	22MN_415012	54	Er hat einen an der Birne	11	245433	keine	0	15	25	6	-1,888888889	1,888888889	3	4,222222222	2,6	3,274074074	2,285714286	5	miss
252,467	2	22MN_415012	55	Er hat seine Gelegenheit leider verpasst	44	252467	keine	0	114	40	6	-1,416666667	1,416666667	4,727272727	3,545454546	2,416666667	999	999	999	miss
255,496	2	22MN_415012	56	Er kontrolliert gerade den Ablauf	55	255496	keine	0	123	33	5	-0,25	0,25	3,5	4,090909091	3,090909091	999	999	999	miss
259,529	2	22MN_415012	57	Es wŠchst ihr ans Herz	33	259529	keine	0	72	22	5	1,666666667	1,666666667	4,125	5,909090909	2,909090909	3,992602731	3,777777778	7	miss
263,557	2	22MN_415012	58	### ###### #######	77	263557	keine	0	215	18	3	9	9	9	9	9	9	9	9	miss
266,586	2	22MN_415012	59	Er ist ein alter Hase	22	266586	keine	0	60	21	5	0,444444444	0,444444444	2,142857143	5	2,272727273	3,661113748	2	6	miss
269,62	2	22MN_415012	60	### #### #### #########	77	269620	keine	0	181	23	4	9	9	9	9	9	9	9	9	miss
274,654	2	22MN_415012	61	Er geht kaum noch aus dem Haus	44	274654	keine	0	118	30	7	-1	1	4,090909091	5,181818182	4,583333333	999	999	999	miss
277,694	2	22MN_415012	62	Sie schert sich zum Teufel	11	277694	keine	0	5	26	5	-2,222222222	2,222222222	4,625	4,818181818	2,3	3,823033539	3,888888889	7	miss
280,728	2	22MN_415012	63	Sie beschŠftigt sich mit dem Thema	55	280728	keine	0	142	34	6	0,333333333	0,333333333	3,1	5,727272727	2,666666667	999	999	999	miss
284,762	2	22MN_415012	64	### ### #### ### ###### ## ####	77	284762	keine	0	199	31	7	9	9	9	9	9	9	9	9	miss
289,79	2	22MN_415012	65	### #### ### ##### ######## ##	77	289790	keine	0	253	30	6	9	9	9	9	9	9	9	9	miss
293,83	2	22MN_415012	66	### ##### ##### ### ### ## ######	77	293830	keine	0	219	33	7	9	9	9	9	9	9	9	9	miss
300,859	2	22MN_415012	67	Es war ein ganz normaler Tag	55	300859	keine	0	125	28	6	-0,083333333	0,083333333	2,9	5,4	1,75	999	999	999	miss
304,888	2	22MN_415012	68	Er ist bekannt wie ein bunter Hund	22	304888	keine	0	57	34	7	0,444444444	0,444444444	2,75	5,1	2,888888889	3,59094947	3,714285714	4,75	miss
307,916	2	22MN_415012	69	Er hegt einen Traum	33	307916	keine	0	77	19	4	1,888888889	1,888888889	3,75	4,090909091	2,545454546	3,856068786	4,625	7	miss
312,95	2	22MN_415012	70	### ### #### ##### ####	77	312950	keine	0	196	23	5	9	9	9	9	9	9	9	9	miss
316,989	2	22MN_415012	71	### ####### #### ##### #### ############	77	316989	keine	0	245	40	6	9	9	9	9	9	9	9	9	miss
321,018	2	22MN_415012	72	### ####### ###### ########### ##	77	321018	keine	0	269	33	5	9	9	9	9	9	9	9	9	miss
324,046	2	22MN_415012	73	Sie verbrachten ein entspanntes Wochenende	66	324046	keine	0	172	42	5	1,916666667	1,916666667	4,909090909	5,636363636	3,333333333	999	999	999	miss
328,08	2	22MN_415012	74	Er ist dumm wie Brot	11	328080	keine	0	3	20	5	-2,222222222	2,222222222	4,25	6,1	1,818181818	3,81565291	4,222222222	7	miss
332,109	2	22MN_415012	75	## ##### ### ### #####	77	332109	keine	0	222	22	5	9	9	9	9	9	9	9	9	miss
337,138	2	22MN_415012	76	Sie hat die Weisheit mit Lšffeln gefressen	22	337138	keine	0	36	42	7	-0,222222222	0,222222222	3,5	5,2	3,090909091	3,947541587	4,625	7	miss
344,177	2	22MN_415012	77	## ####### ##### #####	77	344177	keine	0	212	22	4	9	9	9	9	9	9	9	9	miss
349,207	2	22MN_415012	78	## ####### ## #########	77	349207	keine	0	218	23	4	9	9	9	9	9	9	9	9	miss
352,245	2	22MN_415012	79	#### ###### ######	77	352245	keine	0	190	18	3	9	9	9	9	9	9	9	9	miss
355,28	2	22MN_415012	80	Mir ist es das wert	66	355280	keine	0	154	19	5	1,25	1,25	4,272727273	5,9	1,666666667	999	999	999	miss
358,314	2	22MN_415012	81	Er ist wŸtend auf sie	44	358314	keine	0	103	21	5	-2	2	5,727272727	5,272727273	3,583333333	999	999	999	miss
362,347	2	22MN_415012	82	Er ist darauf neutral	55	362347	keine	0	133	21	4	0,090909091	0,090909091	2,5	3,1	2	999	999	999	miss
368,376	2	22MN_415012	83	Findet er es schlecht?	88	368376	Ja	2315	923	22	4	9	9	9	9	9	9	9	9	incorrect
374,417	2	22MN_415012	84	### ##### ##### ##### ##### #### ### ##### ######	77	374417	keine	0	207	49	9	9	9	9	9	9	9	9	9	miss
381,446	2	22MN_415012	85	Hast du soeben viele Rautezeichen gesehen?	88	381446	Ja	1408	924	42	6	9	9	9	9	9	9	9	9	correct
391,48	2	22MN_415012	86	Er redete mit Engelszungen	33	391480	keine	0	61	26	4	1,125	1,125	3,625	3,6	4,090909091	3,771969697	4,625	4,75	miss
394,521	2	22MN_415012	87	### ### ########## ##########	77	394521	keine	0	257	29	4	9	9	9	9	9	9	9	9	miss
397,554	2	22MN_415012	88	Er ist Feuer und Flamme	33	397554	keine	0	82	23	5	2,111111111	2,111111111	4,285714286	5,7	3,272727273	3,844404201	3,125	7	miss
401,588	2	22MN_415012	89	## ### ####### ##### ######	77	401588	keine	0	265	27	5	9	9	9	9	9	9	9	9	miss
406,617	2	22MN_415012	90	Sie hat einen Geistesblitz	33	406617	keine	0	74	26	4	1,777777778	1,777777778	3,875	5,7	3,454545455	3,908511154	3,875	6,8	miss
412,656	2	22MN_415012	91	Sie ist unsterblich verliebt	33	412656	keine	0	78	28	4	1,888888889	1,888888889	5	6,1	2,363636364	3,974284916	5,111111111	6,625	miss
416,691	2	22MN_415012	92	Sie legt nicht jedes Wort auf die Goldwaage	22	416691	keine	0	41	43	8	-0,111111111	0,111111111	3,5	5,3	2,1	3,691932371	5,428571429	6,25	miss
424,719	2	22MN_415012	93	Es ist Jacke wie Hose	22	424719	keine	0	46	21	5	0,111111111	0,111111111	5,125	5,4	1,818181818	3,840995304	2,375	6,4	miss
427,76	2	22MN_415012	94	Es geht um tŠgliche Aufgaben	55	427760	keine	0	129	28	5	0	0	2,818181818	4,545454546	2,333333333	999	999	999	miss
432,794	2	22MN_415012	95	Er nimmt es sich zu Herzen	22	432794	keine	0	34	26	6	-0,222222222	0,222222222	4,875	6,181818182	2,818181818	4,078186904	4,222222222	7	miss
436,834	2	22MN_415012	96	Er fŠllt durch die AbschlussprŸfung	44	436834	keine	0	95	35	5	-2,5	2,5	5,454545455	3,454545455	3,833333333	999	999	999	miss
440,862	2	22MN_415012	97	Er fŸhrt Bšses im Schilde	11	440862	keine	0	8	25	5	-2,111111111	2,111111111	4	5,545454546	2,363636364	3,920169782	4,222222222	6,4	miss
443,89	2	22MN_415012	98	Er hintergeht sie	44	443890	keine	0	98	17	3	-2,25	2,25	5,272727273	4,636363636	3,166666667	999	999	999	miss
449,924	2	22MN_415012	99	### #### #### ### ######	77	449924	keine	0	193	24	5	9	9	9	9	9	9	9	9	miss
453,957	2	22MN_415012	100	Sie lŠsst die Seele baumeln	33	453957	keine	0	70	27	5	1,666666667	1,666666667	3,625	5,727272727	3,181818182	4,0092095	3,625	7	miss
