onset	duration	Experiment - R5CVersuchsperson	Serial_no	Stimulus	Condition	Onset_time	response	response_time	ID_Code	String_length	Word_Number	Valence	Abs_Valence	Arousal	Familiarity	Concreteness	Idiomaticity	Sem_Transp	Knowledge	Accuracy
155,769	2	27TZ_loe4196	35	### #### #### #########	77	155769	keine	0	181	23	4	9	9	9	9	9	9	9	9	miss
158,798	2	27TZ_loe4196	36	#### ##### #### #####	77	158798	keine	0	184	21	4	9	9	9	9	9	9	9	9	miss
163,831	2	27TZ_loe4196	37	Er denkt jetzt daran	55	163831	keine	0	127	20	4	0	0	2,9	5,3	2,333333333	999	999	999	miss
166,871	2	27TZ_loe4196	38	#### ###### #########	77	166871	keine	0	233	21	3	9	9	9	9	9	9	9	9	miss
170,905	2	27TZ_loe4196	39	Sie macht sich Sorgen um ihre Zukunft	44	170905	keine	0	101	37	7	-2,083333333	2,083333333	5,454545455	5,363636364	2,75	999	999	999	miss
177,934	2	27TZ_loe4196	40	Er ist bis Ÿber beide Ohren verliebt	33	177934	keine	0	88	36	7	2,555555556	2,555555556	5,5	6	2,727272727	4,021927447	4,125	7	miss
182,962	2	27TZ_loe4196	41	Es hat nichts damit zu tun	55	182962	keine	0	131	26	6	0	0	2,7	5,4	1,666666667	999	999	999	miss
189,002	2	27TZ_loe4196	42	##### ##### ## ####### #### ########## ### ########	77	189002	keine	0	230	51	8	9	9	9	9	9	9	9	9	miss
195,036	2	27TZ_loe4196	43	Sie ist davon verwirrt	44	195036	keine	0	116	22	4	-1,166666667	1,166666667	4,363636364	5,545454546	2,666666667	999	999	999	miss
202,071	2	27TZ_loe4196	44	#### #### ##### ##########	77	202071	keine	0	255	26	4	9	9	9	9	9	9	9	9	miss
205,1	2	27TZ_loe4196	45	Das war eine schšne Erinnerung	66	205100	keine	0	166	30	5	1,75	1,75	5	5,363636364	2,166666667	999	999	999	miss
210,134	2	27TZ_loe4196	46	Er feuerte ihn	11	210134	keine	0	10	14	3	-2,111111111	2,111111111	4,875	6,636363636	3,555555556	4,003443973	2,75	5,8	miss
214,174	2	27TZ_loe4196	47	Er grinst wie ein Honigkuchenpferd	33	214174	keine	0	73	34	5	1,666666667	1,666666667	3,875	4,545454546	4,545454546	4,048617879	3	7	miss
219,202	2	27TZ_loe4196	48	Sie redet Klartext	22	219202	keine	0	58	18	3	0,444444444	0,444444444	4,25	6,1	4,818181818	4,1943856	5,666666667	7	miss
225,242	2	27TZ_loe4196	49	Sie macht ihr die Hšlle hei§	11	225242	keine	0	27	28	6	-1,666666667	1,666666667	5,125	5,272727273	3,909090909	4,086060651	5,111111111	7	miss
228,276	2	27TZ_loe4196	50	Sie versteht was er meint	55	228276	keine	0	149	25	5	0,666666667	0,666666667	3,454545455	5,545454546	3,25	999	999	999	miss
232,31	2	27TZ_loe4196	51	Sie bekommt einen Auftrag	55	232310	keine	0	140	25	4	0,25	0,25	4	4,363636364	3,5	999	999	999	miss
235,339	2	27TZ_loe4196	52	### ###### ### ##### ###	77	235339	keine	0	200	24	5	9	9	9	9	9	9	9	9	miss
239,372	2	27TZ_loe4196	53	Sie sieht alles schwarz	11	239372	keine	0	2	23	4	-2,222222222	2,222222222	3,875	5,454545455	3,727272727	4,079161024	4,888888889	6,7	miss
243,401	2	27TZ_loe4196	54	Sie lacht Ÿber den Scherz	66	243401	keine	0	161	25	5	1,583333333	1,583333333	4,454545455	4,454545455	5	999	999	999	miss
246,429	2	27TZ_loe4196	55	Sie fŸhlt sich gesund und aktiv	66	246429	keine	0	170	31	6	1,916666667	1,916666667	4,818181818	4,363636364	4,416666667	999	999	999	miss
251,463	2	27TZ_loe4196	56	Sie machte ihn zur Sau	11	251463	keine	0	20	22	5	-1,888888889	1,888888889	5,125	5,5	3,181818182	4,02007152	3,25	7	miss
256,502	2	27TZ_loe4196	57	## ### ##### ############	77	256502	keine	0	194	25	4	9	9	9	9	9	9	9	9	miss
264,543	2	27TZ_loe4196	58	## ##### ### #####	77	264543	keine	0	198	18	4	9	9	9	9	9	9	9	9	miss
268,583	2	27TZ_loe4196	59	Sie ist nun ruhig	55	268583	keine	0	146	17	4	0,583333333	0,583333333	4	4,636363636	3,5	999	999	999	miss
271,612	2	27TZ_loe4196	60	Er ist dumm wie Brot	11	271612	keine	0	3	20	5	-2,222222222	2,222222222	4,25	6,1	1,818181818	3,81565291	4,222222222	7	miss
274,645	2	27TZ_loe4196	61	#### ###### ####### #####	77	274645	keine	0	191	25	4	9	9	9	9	9	9	9	9	miss
277,679	2	27TZ_loe4196	62	Sie schert sich zum Teufel	11	277679	keine	0	5	26	5	-2,222222222	2,222222222	4,625	4,818181818	2,3	3,823033539	3,888888889	7	miss
284,713	2	27TZ_loe4196	63	Sie baut Luftschlšsser	22	284713	keine	0	37	22	3	-0,125	0,125	3,75	4,1	2,181818182	3,684456299	5,375	7	miss
287,742	2	27TZ_loe4196	64	## ## ##########	77	287742	keine	0	239	16	3	9	9	9	9	9	9	9	9	miss
290,776	2	27TZ_loe4196	65	## ######## ##### #####	77	290776	keine	0	264	23	4	9	9	9	9	9	9	9	9	miss
296,81	2	27TZ_loe4196	66	#### #### ### ##### ### #####	77	296810	keine	0	229	29	6	9	9	9	9	9	9	9	9	miss
301,843	2	27TZ_loe4196	67	Er ist wie aus dem Ei gepellt	33	301843	keine	0	63	29	7	1,333333333	1,333333333	2,75	4,636363636	3,181818182	3,856886217	4,777777778	6,5	miss
304,884	2	27TZ_loe4196	68	Er hat einen guten Draht zu ihm	33	304884	keine	0	79	31	7	2	2	3,5	6,272727273	2	3,794818339	5	7	miss
307,918	2	27TZ_loe4196	69	Das war eine schwierige Entscheidung	44	307918	keine	0	120	36	5	-0,363636364	0,363636364	5	5,909090909	2,166666667	999	999	999	miss
312,952	2	27TZ_loe4196	70	Er ist eine falsche Schlange	11	312952	keine	0	6	28	5	-2,222222222	2,222222222	4,375	4,9	2	3,858075672	4	7	miss
318,992	2	27TZ_loe4196	71	### ####### #### ### ### ######## ### #########	77	318992	keine	0	206	47	8	9	9	9	9	9	9	9	9	miss
325,026	2	27TZ_loe4196	72	## ##### ###### ##### #####	77	325026	keine	0	270	28	5	9	9	9	9	9	9	9	9	miss
329,06	2	27TZ_loe4196	73	Sie wŠgt ihre Worte ab	22	329060	keine	0	43	22	5	0	0	1,875	5,272727273	2,818181818	3,743860744	5,428571429	7	miss
334,089	2	27TZ_loe4196	74	Er schŸttet ihr sein Herz aus	22	334089	keine	0	51	29	6	0,222222222	0,222222222	4,625	5,909090909	2,888888889	3,851628559	5,444444444	7	miss
340,128	2	27TZ_loe4196	75	### #### ## ### #####	77	340128	keine	0	202	21	5	9	9	9	9	9	9	9	9	miss
343,163	2	27TZ_loe4196	76	### #### ####### ##	77	343163	keine	0	241	19	4	9	9	9	9	9	9	9	9	miss
346,197	2	27TZ_loe4196	77	Sie ist stur wie ein Bock	11	346197	keine	0	22	25	6	-1,777777778	1,777777778	3,375	5,1	2,4	3,724225263	5,375	7	miss
350,23	2	27TZ_loe4196	78	Ist sie sehr nachgiebig?	88	350230	Nein	2174	913	24	4	9	9	9	9	9	9	9	9	correct
357,264	2	27TZ_loe4196	79	Es ist Jacke wie Hose	22	357264	keine	0	46	21	5	0,111111111	0,111111111	5,125	5,4	1,818181818	3,840995304	2,375	6,4	miss
361,304	2	27TZ_loe4196	80	Er ist wŸtend auf sie	44	361304	keine	0	103	21	5	-2	2	5,727272727	5,272727273	3,583333333	999	999	999	miss
366,333	2	27TZ_loe4196	81	Er schweigt wie ein Grab	22	366333	keine	0	47	24	5	0,111111111	0,111111111	3,75	5,454545455	4	4,004517337	5,888888889	6,5	miss
369,372	2	27TZ_loe4196	82	VerrŠt er das Geheimnis?	88	369372	Nein	1720	914	24	4	9	9	9	9	9	9	9	9	correct
374,413	2	27TZ_loe4196	83	Sie holt fŸr ihn die Sterne vom Himmel	33	374413	keine	0	84	38	8	2,125	2,125	4,375	5,7	2,454545455	3,838892776	5,25	7	miss
377,446	2	27TZ_loe4196	84	#### ###### ###### #######	77	377446	keine	0	256	26	4	9	9	9	9	9	9	9	9	miss
380,48	2	27TZ_loe4196	85	Ihr lŠuft die Galle Ÿber	11	380480	keine	0	13	24	5	-2	2	4,285714286	3,333333333	3,454545455	3,691197691	3,125	3,625	miss
385,514	2	27TZ_loe4196	86	Mir fŠllt ein Stein vom Herzen	33	385514	keine	0	75	30	6	1,777777778	1,777777778	5,125	6,2	2,909090909	4,029881943	5,75	7	miss
391,554	2	27TZ_loe4196	87	Bin ich erleichtert?	88	391554	Ja	1587	915	20	3	9	9	9	9	9	9	9	9	correct
398,594	2	27TZ_loe4196	88	### ##### ### ####### ####	77	398594	keine	0	226	26	5	9	9	9	9	9	9	9	9	miss
401,633	2	27TZ_loe4196	89	Sie kommt auf einen Sprung herein	22	401633	keine	0	53	33	6	0,25	0,25	2,375	4,9	3,545454546	3,789847865	3,25	6	miss
408,667	2	27TZ_loe4196	90	Sie lernte es mŸhelos	66	408667	keine	0	156	21	4	1,333333333	1,333333333	4,363636364	3,909090909	3,25	999	999	999	miss
413,697	2	27TZ_loe4196	91	Er genie§t die Gesellschaft	66	413697	keine	0	176	27	4	2	2	5	5,181818182	3,333333333	999	999	999	miss
416,736	2	27TZ_loe4196	92	### #### ##### ######## #### ###	77	416736	keine	0	186	32	6	9	9	9	9	9	9	9	9	miss
422,771	2	27TZ_loe4196	93	Sie bespricht die Angelegenheit mit ihren Kollegen	55	422771	keine	0	126	50	7	0	0	3,181818182	5,181818182	5,363636364	999	999	999	miss
430,805	2	27TZ_loe4196	94	HŠlt sie die Angelegenheit geheim?	88	430805	Nein	3429	916	34	5	9	9	9	9	9	9	9	9	correct
439,851	2	27TZ_loe4196	95	Er ist total zufrieden mit sich	66	439851	keine	0	179	31	6	2,583333333	2,583333333	5,545454546	4,818181818	2,833333333	999	999	999	miss
442,879	2	27TZ_loe4196	96	Das ist beruhigend	66	442879	keine	0	157	18	3	1,333333333	1,333333333	4,363636364	5,636363636	3,083333333	999	999	999	miss
445,914	2	27TZ_loe4196	97	## ### #### ###### ### ### ########## ##	77	445914	keine	0	250	40	7	9	9	9	9	9	9	9	9	miss
448,948	2	27TZ_loe4196	98	Er hatte Schwierigkeiten damit	44	448948	keine	0	117	30	4	-1,166666667	1,166666667	4,727272727	5	1,916666667	999	999	999	miss
453,982	2	27TZ_loe4196	99	## ### ##### ######## ##### #########	77	453982	keine	0	246	37	6	9	9	9	9	9	9	9	9	miss
459,021	2	27TZ_loe4196	100	Sie eroberte sein Herz	33	459021	keine	0	80	22	4	2	2	5,125	5,545454546	2,4	3,894545162	5,777777778	6,4	miss
