onset	duration	Experiment - R2BVersuchsperson	Serial_no	Stimulus	Condition	Onset_time	response	response_time	ID_Code	String_length	Word_Number	Valence	Abs_Valence	Arousal	Familiarity	Concreteness	Idiomaticity	Sem_Transp	Knowledge	Accuracy
48,005	2	02CF_loe4067	12	Sie bespricht die Angelegenheit mit ihren Kollegen	55	48005	0	126	50	7	0	0	3,181818182	5,181818182	5,363636364	999	999	999	999	n/a
51,033	2	02CF_loe4067	13	Sie stinkt vor Faulheit	11	51033	0	4	23	4	-2,222222222	2,222222222	3,75	3,9	4,272727273	3,927592	4,666666667	5,5	5,5	n/a
58,066	2	02CF_loe4067	14	Sie ist davon verwirrt	44	58066	0	116	22	4	-1,166666667	1,166666667	4,363636364	5,545454546	2,666666667	999	999	999	999	n/a
63,096	2	02CF_loe4067	15	Er gewinnt neues Selbstvertrauen	66	63096	0	169	32	4	1,833333333	1,833333333	5,272727273	4,363636364	2,583333333	999	999	999	999	n/a
67,136	2	02CF_loe4067	16	##### ##### ##### ##### #### ####	77	67136	0	189	33	6	9	9	9	9	9	9	9	9	9	n/a
73,164	2	02CF_loe4067	17	Sie _rgert sich Ùber ihren Vorgesetzten	44	73164	0	109	39	6	-1,75	1,75	5	4	4,416666667	999	999	999	999	n/a
76,199	2	02CF_loe4067	18	Ûrgert sie sich Ùber ihre Schwester?	88	76199	2491	918	36	6	9	9	9	9	9	9	9	9	9	n/a
81,238	2	02CF_loe4067	19	Er kommt Ùber die Runden	22	81238	0	39	24	5	-0,111111111	0,111111111	2,25	5,7	1,333333333	3,314000988	3,375	7	7	n/a
86,271	2	02CF_loe4067	20	Sie redet Klartext	22	86271	0	58	18	3	0,444444444	0,444444444	4,25	6,1	4,818181818	4,1943856	5,666666667	7	7	n/a
93,312	2	02CF_loe4067	21	### ### #########	77	93312	0	247	17	3	9	9	9	9	9	9	9	9	9	n/a
96,341	2	02CF_loe4067	22	### ###### ##### ######## #########	77	96341	0	263	35	5	9	9	9	9	9	9	9	9	9	n/a
100,375	2	02CF_loe4067	23	Sie baut Luftschl_sser	22	100375	0	37	22	3	-0,125	0,125	3,75	4,1	2,181818182	3,684456299	5,375	7	7	n/a
103,403	2	02CF_loe4067	24	Er ist bis Ùber beide Ohren verliebt	33	103403	0	88	36	7	2,555555556	2,555555556	5,5	6	2,727272727	4,021927447	4,125	7	7	n/a
106,437	2	02CF_loe4067	25	Er ist krank geworden	44	106437	0	93	21	4	-2,583333333	2,583333333	4,272727273	4,909090909	4,166666667	999	999	999	999	n/a
110,471	2	02CF_loe4067	26	Alles ist in Ordnung	66	110471	0	155	20	4	1,25	1,25	3,727272727	5,454545455	1,916666667	999	999	999	999	n/a
114,499	2	02CF_loe4067	27	Er spaziert durch die Sonne	66	114499	0	153	27	5	1,166666667	1,166666667	3,909090909	4,727272727	5,333333333	999	999	999	999	n/a
122,528	2	02CF_loe4067	28	Sie steckt bis Ùber die Ohren in Schulden	11	122528	0	14	41	8	-2	2	4	4,6	2,454545455	3,812915363	6,125	7	7	n/a
125,569	2	02CF_loe4067	29	### #### ########	77	125569	0	185	17	3	9	9	9	9	9	9	9	9	9	n/a
129,602	2	02CF_loe4067	30	Sie lacht aus vollem Hals	33	129602	0	67	25	5	1,555555556	1,555555556	5,25	4,1	4,727272727	4,005689941	4,555555556	6,142857143	6,142857143	n/a
132,631	2	02CF_loe4067	31	## ### ######### #####	77	132631	0	204	22	4	9	9	9	9	9	9	9	9	9	n/a
138,665	2	02CF_loe4067	32	Er leidet sehr unter die Kritik seines Chefs	44	138665	0	100	44	8	-2,083333333	2,083333333	5,727272727	3,636363636	3,833333333	999	999	999	999	n/a
142,7	2	02CF_loe4067	33	Wurde er von seinem Chef kritisiert?	88	142700	196	919	36	6	9	9	9	9	9	9	9	9	9	n/a
148,734	2	02CF_loe4067	34	#### ### ##### #### ####	77	148734	0	231	24	5	9	9	9	9	9	9	9	9	9	n/a
154,76	2	02CF_loe4067	35	## ### ### ### #########	77	154760	0	205	24	5	9	9	9	9	9	9	9	9	9	n/a
162,797	2	02CF_loe4067	36	### ### ######### ### #####	77	162797	0	249	27	5	9	9	9	9	9	9	9	9	9	n/a
165,837	2	02CF_loe4067	37	Das hat viele Vorteile	66	165837	0	152	22	4	1,083333333	1,083333333	3,818181818	5,545454546	1,75	999	999	999	999	n/a
168,871	2	02CF_loe4067	38	Hat es positive Aspekte?	88	168871	1658	920	24	4	9	9	9	9	9	9	9	9	9	n/a
173,911	2	02CF_loe4067	39	Er l_sst kein gutes Haar daran	11	173911	0	26	30	6	-1,75	1,75	3,625	5,222222222	2	3,634250914	3,888888889	7	7	n/a
179,945	2	02CF_loe4067	40	Er platzt vor Neid	11	179945	0	18	18	4	-1,888888889	1,888888889	4,375	5,272727273	3,090909091	3,976193063	5,777777778	6	6	n/a
183,979	2	02CF_loe4067	41	### ##### #### ##### ####	77	183979	0	243	25	5	9	9	9	9	9	9	9	9	9	n/a
187,008	2	02CF_loe4067	42	Hast du soeben mehrere Kreise gesehen?	88	187008	2971	921	38	6	9	9	9	9	9	9	9	9	9	n/a
192,048	2	02CF_loe4067	43	Er kriegte eine G_nsehaut	22	192048	0	31	25	4	-0,444444444	0,444444444	5,125	6,636363636	5,181818182	4,330756317	4,142857143	7	7	n/a
196,082	2	02CF_loe4067	44	Haben sich seine K_rperh_rchen aufgerichtet?	88	196082	2307	922	44	5	9	9	9	9	9	9	9	9	9	n/a
204,115	2	02CF_loe4067	45	Sie plant eine Zugfahrt	55	204115	0	148	23	4	0,666666667	0,666666667	2,8	3,909090909	4,083333333	999	999	999	999	n/a
207,151	2	02CF_loe4067	46	### ####### ##### #######	77	207151	0	234	25	4	9	9	9	9	9	9	9	9	9	n/a
211,184	2	02CF_loe4067	47	Sie fÙhlt sich sorglos	66	211184	0	158	22	4	1,416666667	1,416666667	4,454545455	4,636363636	2,083333333	999	999	999	999	n/a
215,213	2	02CF_loe4067	48	Sie hat lange darunter gelitten	44	215213	0	96	31	5	-2,333333333	2,333333333	5,636363636	5,090909091	2,5	999	999	999	999	n/a
218,242	2	02CF_loe4067	49	Er erinnert sich an die letzte Woche	55	218242	0	141	36	7	0,272727273	0,272727273	3	4,636363636	2,090909091	999	999	999	999	n/a
226,276	2	02CF_loe4067	50	Die Beschreibung des Projektes ist jetzt verfÙgbar	55	226276	0	136	50	7	0,166666667	0,166666667	2,4	3,909090909	4,166666667	999	999	999	999	n/a
230,316	2	02CF_loe4067	51	### ##### #### ##### ##### ## #####	77	230316	0	210	35	7	9	9	9	9	9	9	9	9	9	n/a
234,344	2	02CF_loe4067	52	Das ist beruhigend	66	234344	0	157	18	3	1,333333333	1,333333333	4,363636364	5,636363636	3,083333333	999	999	999	999	n/a
242,374	2	02CF_loe4067	53	### ####### #### ### ### ######## ### #########	77	242374	0	206	47	8	9	9	9	9	9	9	9	9	9	n/a
245,413	2	02CF_loe4067	54	Er hat einen an der Birne	11	245413	0	15	25	6	-1,888888889	1,888888889	3	4,222222222	2,6	3,274074074	2,285714286	5	5	n/a
252,447	2	02CF_loe4067	55	Er hat seine Gelegenheit leider verpasst	44	252447	0	114	40	6	-1,416666667	1,416666667	4,727272727	3,545454546	2,416666667	999	999	999	999	n/a
255,477	2	02CF_loe4067	56	Er kontrolliert gerade den Ablauf	55	255477	0	123	33	5	-0,25	0,25	3,5	4,090909091	3,090909091	999	999	999	999	n/a
259,509	2	02CF_loe4067	57	Es w_chst ihr ans Herz	33	259509	0	72	22	5	1,666666667	1,666666667	4,125	5,909090909	2,909090909	3,992602731	3,777777778	7	7	n/a
263,538	2	02CF_loe4067	58	### ###### #######	77	263538	0	215	18	3	9	9	9	9	9	9	9	9	9	n/a
266,567	2	02CF_loe4067	59	Er ist ein alter Hase	22	266567	0	60	21	5	0,444444444	0,444444444	2,142857143	5	2,272727273	3,661113748	2	6	6	n/a
269,601	2	02CF_loe4067	60	### #### #### #########	77	269601	0	181	23	4	9	9	9	9	9	9	9	9	9	n/a
274,635	2	02CF_loe4067	61	Er geht kaum noch aus dem Haus	44	274635	0	118	30	7	-1	1	4,090909091	5,181818182	4,583333333	999	999	999	999	n/a
277,675	2	02CF_loe4067	62	Sie schert sich zum Teufel	11	277675	0	5	26	5	-2,222222222	2,222222222	4,625	4,818181818	2,3	3,823033539	3,888888889	7	7	n/a
280,709	2	02CF_loe4067	63	Sie besch_ftigt sich mit dem Thema	55	280709	0	142	34	6	0,333333333	0,333333333	3,1	5,727272727	2,666666667	999	999	999	999	n/a
284,742	2	02CF_loe4067	64	### ### #### ### ###### ## ####	77	284742	0	199	31	7	9	9	9	9	9	9	9	9	9	n/a
289,771	2	02CF_loe4067	65	### #### ### ##### ######## ##	77	289771	0	253	30	6	9	9	9	9	9	9	9	9	9	n/a
293,811	2	02CF_loe4067	66	### ##### ##### ### ### ## ######	77	293811	0	219	33	7	9	9	9	9	9	9	9	9	9	n/a
300,839	2	02CF_loe4067	67	Es war ein ganz normaler Tag	55	300839	0	125	28	6	-0,083333333	0,083333333	2,9	5,4	1,75	999	999	999	999	n/a
304,869	2	02CF_loe4067	68	Er ist bekannt wie ein bunter Hund	22	304869	0	57	34	7	0,444444444	0,444444444	2,75	5,1	2,888888889	3,59094947	3,714285714	4,75	4,75	n/a
307,897	2	02CF_loe4067	69	Er hegt einen Traum	33	307897	0	77	19	4	1,888888889	1,888888889	3,75	4,090909091	2,545454546	3,856068786	4,625	7	7	n/a
312,931	2	02CF_loe4067	70	### ### #### ##### ####	77	312931	0	196	23	5	9	9	9	9	9	9	9	9	9	n/a
316,97	2	02CF_loe4067	71	### ####### #### ##### #### ############	77	316970	0	245	40	6	9	9	9	9	9	9	9	9	9	n/a
320,999	2	02CF_loe4067	72	### ####### ###### ########### ##	77	320999	0	269	33	5	9	9	9	9	9	9	9	9	9	n/a
324,027	2	02CF_loe4067	73	Sie verbrachten ein entspanntes Wochenende	66	324027	0	172	42	5	1,916666667	1,916666667	4,909090909	5,636363636	3,333333333	999	999	999	999	n/a
328,061	2	02CF_loe4067	74	Er ist dumm wie Brot	11	328061	0	3	20	5	-2,222222222	2,222222222	4,25	6,1	1,818181818	3,81565291	4,222222222	7	7	n/a
332,09	2	02CF_loe4067	75	## ##### ### ### #####	77	332090	0	222	22	5	9	9	9	9	9	9	9	9	9	n/a
337,119	2	02CF_loe4067	76	Sie hat die Weisheit mit L_ffeln gefressen	22	337119	0	36	42	7	-0,222222222	0,222222222	3,5	5,2	3,090909091	3,947541587	4,625	7	7	n/a
344,158	2	02CF_loe4067	77	## ####### ##### #####	77	344158	0	212	22	4	9	9	9	9	9	9	9	9	9	n/a
349,188	2	02CF_loe4067	78	## ####### ## #########	77	349188	0	218	23	4	9	9	9	9	9	9	9	9	9	n/a
352,226	2	02CF_loe4067	79	#### ###### ######	77	352226	0	190	18	3	9	9	9	9	9	9	9	9	9	n/a
355,261	2	02CF_loe4067	80	Mir ist es das wert	66	355261	0	154	19	5	1,25	1,25	4,272727273	5,9	1,666666667	999	999	999	999	n/a
358,295	2	02CF_loe4067	81	Er ist wÙtend auf sie	44	358295	0	103	21	5	-2	2	5,727272727	5,272727273	3,583333333	999	999	999	999	n/a
362,329	2	02CF_loe4067	82	Er ist darauf neutral	55	362329	0	133	21	4	0,090909091	0,090909091	2,5	3,1	2	999	999	999	999	n/a
368,357	2	02CF_loe4067	83	Findet er es schlecht?	88	368357	1785	923	22	4	9	9	9	9	9	9	9	9	9	n/a
374,399	2	02CF_loe4067	84	### ##### ##### ##### ##### #### ### ##### ######	77	374399	0	207	49	9	9	9	9	9	9	9	9	9	9	n/a
381,427	2	02CF_loe4067	85	Hast du soeben viele Rautezeichen gesehen?	88	381427	2605	924	42	6	9	9	9	9	9	9	9	9	9	n/a
391,462	2	02CF_loe4067	86	Er redete mit Engelszungen	33	391462	0	61	26	4	1,125	1,125	3,625	3,6	4,090909091	3,771969697	4,625	4,75	4,75	n/a
394,502	2	02CF_loe4067	87	### ### ########## ##########	77	394502	0	257	29	4	9	9	9	9	9	9	9	9	9	n/a
397,536	2	02CF_loe4067	88	Er ist Feuer und Flamme	33	397536	0	82	23	5	2,111111111	2,111111111	4,285714286	5,7	3,272727273	3,844404201	3,125	7	7	n/a
401,57	2	02CF_loe4067	89	## ### ####### ##### ######	77	401570	0	265	27	5	9	9	9	9	9	9	9	9	9	n/a
406,598	2	02CF_loe4067	90	Sie hat einen Geistesblitz	33	406598	0	74	26	4	1,777777778	1,777777778	3,875	5,7	3,454545455	3,908511154	3,875	6,8	6,8	n/a
412,638	2	02CF_loe4067	91	Sie ist unsterblich verliebt	33	412638	0	78	28	4	1,888888889	1,888888889	5	6,1	2,363636364	3,974284916	5,111111111	6,625	6,625	n/a
416,672	2	02CF_loe4067	92	Sie legt nicht jedes Wort auf die Goldwaage	22	416672	0	41	43	8	-0,111111111	0,111111111	3,5	5,3	2,1	3,691932371	5,428571429	6,25	6,25	n/a
424,7	2	02CF_loe4067	93	Es ist Jacke wie Hose	22	424700	0	46	21	5	0,111111111	0,111111111	5,125	5,4	1,818181818	3,840995304	2,375	6,4	6,4	n/a
427,742	2	02CF_loe4067	94	Es geht um t_gliche Aufgaben	55	427742	0	129	28	5	0	0	2,818181818	4,545454546	2,333333333	999	999	999	999	n/a
432,776	2	02CF_loe4067	95	Er nimmt es sich zu Herzen	22	432776	0	34	26	6	-0,222222222	0,222222222	4,875	6,181818182	2,818181818	4,078186904	4,222222222	7	7	n/a
436,815	2	02CF_loe4067	96	Er f_llt durch die AbschlussprÙfung	44	436815	0	95	35	5	-2,5	2,5	5,454545455	3,454545455	3,833333333	999	999	999	999	n/a
440,844	2	02CF_loe4067	97	Er fÙhrt B_ses im Schilde	11	440844	0	8	25	5	-2,111111111	2,111111111	4	5,545454546	2,363636364	3,920169782	4,222222222	6,4	6,4	n/a
443,872	2	02CF_loe4067	98	Er hintergeht sie	44	443872	0	98	17	3	-2,25	2,25	5,272727273	4,636363636	3,166666667	999	999	999	999	n/a
449,906	2	02CF_loe4067	99	### #### #### ### ######	77	449906	0	193	24	5	9	9	9	9	9	9	9	9	9	n/a
453,939	2	02CF_loe4067	100	Sie l_sst die Seele baumeln	33	453939	0	70	27	5	1,666666667	1,666666667	3,625	5,727272727	3,181818182	4,0092095	3,625	7	7	n/a
