onset	duration	Experiment - R3AVersuchsperson	Serial_no	Stimulus	Condition	Onset_time	response	response_time	ID_Code	String_length	Word_Number	Valence	Abs_Valence	Arousal	Familiarity	Concreteness	Idiomaticity	Sem_Transp	Knowledge	Accuracy
63,111	2	1712nk_4142	15	Er ist auf seinen Sohn sehr stolz	66	63111	keine	0	163	33	7	1,666666667	1,666666667	5,545454546	3,727272727	3,416666667	999	999	999	miss
67,151	2	1712nk_4142	16	Sie versteht was er meint	55	67151	keine	0	149	25	5	0,666666667	0,666666667	3,454545455	5,545454546	3,25	999	999	999	miss
73,18	2	1712nk_4142	17	Er hat seine Gelegenheit leider verpasst	44	73180	keine	0	114	40	6	-1,416666667	1,416666667	4,727272727	3,545454546	2,416666667	999	999	999	miss
76,213	2	1712nk_4142	18	Er ist ein Waschlappen	11	76213	keine	0	21	22	4	-1,888888889	1,888888889	3,625	4,545454546	2,3	3,782453788	2,444444444	5,8	miss
79,247	2	1712nk_4142	19	Sie wŠgt ihre Worte ab	22	79247	keine	0	43	22	5	0	0	1,875	5,272727273	2,818181818	3,743860744	5,428571429	7	miss
84,282	2	1712nk_4142	20	### ####### #### ### ######	77	84282	keine	0	211	27	5	9	9	9	9	9	9	9	9	miss
91,322	2	1712nk_4142	21	### ##### ##### ### ### ## ######	77	91322	keine	0	219	33	7	9	9	9	9	9	9	9	9	miss
94,35	2	1712nk_4142	22	Er ist total zufrieden mit sich	66	94350	keine	0	179	31	6	2,583333333	2,583333333	5,545454546	4,818181818	2,833333333	999	999	999	miss
98,385	2	1712nk_4142	23	Er dreht das Rad der Zeit zurŸck	22	98385	keine	0	44	32	7	0	0	3,625	4	1,909090909	3,570017449	5,111111111	7	miss
101,413	2	1712nk_4142	24	Sie lŠsst die Seele baumeln	33	101413	keine	0	70	27	5	1,666666667	1,666666667	3,625	5,727272727	3,181818182	4,0092095	3,625	7	miss
104,447	2	1712nk_4142	25	Er kontrolliert gerade den Ablauf	55	104447	keine	0	123	33	5	-0,25	0,25	3,5	4,090909091	3,090909091	999	999	999	miss
108,48	2	1712nk_4142	26	## ### ##### ######## ##### #########	77	108480	keine	0	246	37	6	9	9	9	9	9	9	9	9	miss
112,509	2	1712nk_4142	27	### ### #### ##### ####	77	112509	keine	0	196	23	5	9	9	9	9	9	9	9	9	miss
120,537	2	1712nk_4142	28	Sie verpasste ihm einen Denkzettel	11	120537	keine	0	29	34	5	-1,555555556	1,555555556	4,375	5,272727273	2,272727273	3,885302287	5	6	miss
123,578	2	1712nk_4142	29	Sie bekommt einen Auftrag	55	123578	keine	0	140	25	4	0,25	0,25	4	4,363636364	3,5	999	999	999	miss
127,612	2	1712nk_4142	30	### ####### #### ######## ## ###	77	127612	keine	0	266	32	6	9	9	9	9	9	9	9	9	miss
130,64	2	1712nk_4142	31	Es steht noch in den Sternen	22	130640	keine	0	52	28	6	0,25	0,25	2,375	4,818181818	2,090909091	3,644557397	3,5	6,571428571	miss
136,675	2	1712nk_4142	32	Er lŠsst sich deswegen keine grauen Haare wachsen	22	136675	keine	0	54	49	8	0,333333333	0,333333333	2,5	3,8	3,636363636	3,711672241	3,571428571	6,8	miss
140,708	2	1712nk_4142	33	####### ### ###### ######### ##### ####	77	140708	keine	0	183	39	6	9	9	9	9	9	9	9	9	miss
144,737	2	1712nk_4142	34	Er ist dumm wie Brot	11	144737	keine	0	3	20	5	-2,222222222	2,222222222	4,25	6,1	1,818181818	3,81565291	4,222222222	7	miss
150,765	2	1712nk_4142	35	Ist er ein schlauer Typ?	88	150765	Nein	1372	910	24	4	9	9	9	9	9	9	9	9	correct
160,806	2	1712nk_4142	36	Sie fŸhlt sich gesund und aktiv	66	160806	keine	0	170	31	6	1,916666667	1,916666667	4,818181818	4,363636364	4,416666667	999	999	999	miss
163,845	2	1712nk_4142	37	Er verliert seine Arbeit	44	163845	keine	0	97	24	4	-2,333333333	2,333333333	5,454545455	4,272727273	3,416666667	999	999	999	miss
166,88	2	1712nk_4142	38	Sie ist in der BlŸte ihrer Jahre	33	166880	keine	0	69	32	7	1,666666667	1,666666667	3,5	4,7	2,545454546	3,864187118	5,444444444	6,625	miss
169,914	2	1712nk_4142	39	Es geht um tŠgliche Aufgaben	55	169914	keine	0	129	28	5	0	0	2,818181818	4,545454546	2,333333333	999	999	999	miss
175,948	2	1712nk_4142	40	Sie Šrgert sich Ÿber ihren Vorgesetzten	44	175948	keine	0	109	39	6	-1,75	1,75	5	4	4,416666667	999	999	999	miss
179,981	2	1712nk_4142	41	Sie ist sehr unaufrichtig	44	179981	keine	0	105	25	4	-1,916666667	1,916666667	4,909090909	2,909090909	2,5	999	999	999	miss
183,011	2	1712nk_4142	42	Sie ist nur noch Haut und Knochen	11	183011	keine	0	12	33	7	-2	2	3,625	5,545454546	4	4,077898397	5,666666667	7	miss
186,044	2	1712nk_4142	43	#### ##### #### #####	77	186044	keine	0	184	21	4	9	9	9	9	9	9	9	9	miss
190,077	2	1712nk_4142	44	Sie genie§t ihre Freizeit	66	190077	keine	0	164	25	4	1,666666667	1,666666667	5,090909091	5,909090909	2,916666667	999	999	999	miss
196,107	2	1712nk_4142	45	## #### ##### ##########	77	196107	keine	0	221	24	4	9	9	9	9	9	9	9	9	miss
199,141	2	1712nk_4142	46	### ### ##### #########	77	199141	keine	0	227	23	4	9	9	9	9	9	9	9	9	miss
203,175	2	1712nk_4142	47	## ### ####### #######	77	203175	keine	0	242	22	4	9	9	9	9	9	9	9	9	miss
207,204	2	1712nk_4142	48	### ### #### ### ###### ## ####	77	207204	keine	0	199	31	7	9	9	9	9	9	9	9	9	miss
210,232	2	1712nk_4142	49	Er schwebt auf Wolke sieben	33	210232	keine	0	90	27	5	2,777777778	2,777777778	5	5,2	2,636363636	3,963158968	4,25	7	miss
218,266	2	1712nk_4142	50	Er ist bis Ÿber beide Ohren verliebt	33	218266	keine	0	88	36	7	2,555555556	2,555555556	5,5	6	2,727272727	4,021927447	4,125	7	miss
222,306	2	1712nk_4142	51	Sie macht einen Vorschlag	55	222306	keine	0	122	25	4	-0,25	0,25	3,090909091	5,181818182	3,909090909	999	999	999	miss
226,334	2	1712nk_4142	52	Sie schaffen das ganz gut	66	226334	keine	0	151	25	5	1,083333333	1,083333333	4,363636364	5,454545455	2,333333333	999	999	999	miss
234,363	2	1712nk_4142	53	## ### ####### ##### ######	77	234363	keine	0	265	27	5	9	9	9	9	9	9	9	9	miss
237,404	2	1712nk_4142	54	Es ist gehŸpft wie gesprungen	22	237404	keine	0	42	29	5	0	0	2,625	5,111111111	2,111111111	3,451564843	4,5	5	miss
244,437	2	1712nk_4142	55	### ####### #### ###	77	244437	keine	0	192	20	4	9	9	9	9	9	9	9	9	miss
247,466	2	1712nk_4142	56	Hast du soeben viele Rautezeichen gesehen?	88	247466	Ja	2012	911	42	6	9	9	9	9	9	9	9	9	correct
253,506	2	1712nk_4142	57	Alles lŠuft wie immer	55	253506	keine	0	138	21	4	0,166666667	0,166666667	3,4	5	1,75	999	999	999	miss
257,535	2	1712nk_4142	58	Er ist darauf neutral	55	257535	keine	0	133	21	4	0,090909091	0,090909091	2,5	3,1	2	999	999	999	miss
260,563	2	1712nk_4142	59	Ist er dagegen?	88	260563	keine	0	912	15	3	9	9	9	9	9	9	9	9	miss
265,603	2	1712nk_4142	60	## ##### ### ##### ### #######	77	265603	keine	0	223	30	6	9	9	9	9	9	9	9	9	miss
270,636	2	1712nk_4142	61	Er steht im Zenit seines Lebens	33	270636	keine	0	71	31	6	1,666666667	1,666666667	3,625	3	2,727272727	3,675413869	4,875	5,5	miss
273,676	2	1712nk_4142	62	### ###### #######	77	273676	keine	0	215	18	3	9	9	9	9	9	9	9	9	miss
276,711	2	1712nk_4142	63	### ### #### ### #####	77	276711	keine	0	214	22	5	9	9	9	9	9	9	9	9	miss
280,744	2	1712nk_4142	64	Sie veranstalten eine Party fŸr ihn	66	280744	keine	0	159	35	6	1,5	1,5	4,181818182	4,545454546	4,833333333	999	999	999	miss
285,773	2	1712nk_4142	65	Er kommt Ÿber die Runden	22	285773	keine	0	39	24	5	-0,111111111	0,111111111	2,25	5,7	1,333333333	3,314000988	3,375	7	miss
289,813	2	1712nk_4142	66	Er ist Feuer und Flamme	33	289813	keine	0	82	23	5	2,111111111	2,111111111	4,285714286	5,7	3,272727273	3,844404201	3,125	7	miss
296,841	2	1712nk_4142	67	Sie schert sich zum Teufel	11	296841	keine	0	5	26	5	-2,222222222	2,222222222	4,625	4,818181818	2,3	3,823033539	3,888888889	7	miss
300,87	2	1712nk_4142	68	Er ist daran verzweifelt	44	300870	keine	0	91	24	4	-2,666666667	2,666666667	5,545454546	5,636363636	1,916666667	999	999	999	miss
303,899	2	1712nk_4142	69	## ### ######### #####	77	303899	keine	0	204	22	4	9	9	9	9	9	9	9	9	miss
308,933	2	1712nk_4142	70	### #### ### ##### ######## ##	77	308933	keine	0	253	30	6	9	9	9	9	9	9	9	9	miss
312,972	2	1712nk_4142	71	### #### #### #########	77	312972	keine	0	181	23	4	9	9	9	9	9	9	9	9	miss
317,001	2	1712nk_4142	72	Sie baut Luftschlšsser	22	317001	keine	0	37	22	3	-0,125	0,125	3,75	4,1	2,181818182	3,684456299	5,375	7	miss
320,029	2	1712nk_4142	73	Das ist beruhigend	66	320029	keine	0	157	18	3	1,333333333	1,333333333	4,363636364	5,636363636	3,083333333	999	999	999	miss
324,063	2	1712nk_4142	74	Wird man davon nervšs?	88	324063	Nein	1640	913	22	4	9	9	9	9	9	9	9	9	correct
330,097	2	1712nk_4142	75	Sie kommt auf einen Sprung herein	22	330097	keine	0	53	33	6	0,25	0,25	2,375	4,9	3,545454546	3,789847865	3,25	7	miss
335,126	2	1712nk_4142	76	#### #### ###### ##### ####	77	335126	keine	0	182	27	5	9	9	9	9	9	9	9	9	miss
342,166	2	1712nk_4142	77	Wurde dir soeben ein Satz prŠsentiert?	88	342166	Nein	1600	914	38	6	9	9	9	9	9	9	9	9	correct
349,201	2	1712nk_4142	78	Sie strukturiert ihre Arbeit	55	349201	keine	0	150	28	4	0,833333333	0,833333333	2,909090909	4,636363636	4	999	999	999	miss
352,241	2	1712nk_4142	79	Sie haben einen Bericht geschrieben	55	352241	keine	0	132	35	5	0,083333333	0,083333333	2,909090909	5,090909091	4,583333333	999	999	999	miss
355,275	2	1712nk_4142	80	Sie ist unsterblich verliebt	33	355275	keine	0	78	28	4	1,888888889	1,888888889	5	6,1	2,363636364	3,974284916	5,111111111	6,625	miss
358,308	2	1712nk_4142	81	Empfindet sie gro§e Zuneigung?	88	358308	Ja	1342	915	30	4	9	9	9	9	9	9	9	9	correct
364,348	2	1712nk_4142	82	Er betrachtet es genau	55	364348	keine	0	135	22	4	0,166666667	0,166666667	3,3	4,909090909	5,636363636	999	999	999	miss
370,376	2	1712nk_4142	83	#### #### ##### ##########	77	370376	keine	0	255	26	4	9	9	9	9	9	9	9	9	miss
374,411	2	1712nk_4142	84	### ##### ### ##### ####	77	374411	keine	0	195	24	5	9	9	9	9	9	9	9	9	miss
381,44	2	1712nk_4142	85	### ### ## ### ##### ###### #####	77	381440	keine	0	224	33	7	9	9	9	9	9	9	9	9	miss
389,469	2	1712nk_4142	86	## ### ### ### ### ### ####### ##	77	389469	keine	0	217	33	8	9	9	9	9	9	9	9	9	miss
392,508	2	1712nk_4142	87	Er hintergeht sie	44	392508	keine	0	98	17	3	-2,25	2,25	5,272727273	4,636363636	3,166666667	999	999	999	miss
395,543	2	1712nk_4142	88	Wird sie betrogen?	88	395543	Nein	1887	916	18	3	9	9	9	9	9	9	9	9	incorrect
401,583	2	1712nk_4142	89	Sie sŠuft wie ein Loch	11	401583	keine	0	24	22	5	-1,777777778	1,777777778	4	5	4	3,890047159	4,75	7	miss
406,611	2	1712nk_4142	90	### ###### ##### ######## #########	77	406611	keine	0	263	35	5	9	9	9	9	9	9	9	9	miss
412,65	2	1712nk_4142	91	Sie lassen Gras Ÿber die Sache wachsen	22	412650	keine	0	45	38	7	0	0	2,75	4,909090909	2,454545455	3,805733947	4,5	7	miss
416,685	2	1712nk_4142	92	Er genie§t die Gesellschaft	66	416685	keine	0	176	27	4	2	2	5	5,181818182	3,333333333	999	999	999	miss
424,714	2	1712nk_4142	93	Sie ist die Ehrlichkeit in Person	33	424714	keine	0	83	33	6	2,111111111	2,111111111	3,375	5	2,272727273	3,861333287	5,875	7	miss
427,754	2	1712nk_4142	94	## ### ###### ######	77	427754	keine	0	208	20	4	9	9	9	9	9	9	9	9	miss
432,789	2	1712nk_4142	95	Er hat es faustdick hinter den Ohren	22	432789	keine	0	40	36	7	-0,111111111	0,111111111	3,428571429	5,454545455	2	3,673057713	2,777777778	7	miss
436,828	2	1712nk_4142	96	Sie gehen vor die Hunde	11	436828	keine	0	9	23	5	-2,111111111	2,111111111	2,125	4,636363636	3	3,811924834	2,875	5,5	miss
440,856	2	1712nk_4142	97	Sie geht an die Decke	11	440856	keine	0	23	21	5	-1,777777778	1,777777778	5,25	5,8	2,9	3,877562694	3,375	7	miss
443,885	2	1712nk_4142	98	## ### ### ### #########	77	443885	keine	0	205	24	5	9	9	9	9	9	9	9	9	miss
449,919	2	1712nk_4142	99	Sie lacht aus vollem Hals	33	449919	keine	0	67	25	5	1,555555556	1,555555556	5,25	4,1	4,727272727	4,005689941	4,555555556	6,142857143	miss
453,953	2	1712nk_4142	100	## ######## ##### #####	77	453953	keine	0	264	23	4	9	9	9	9	9	9	9	9	miss
