onset	duration	Experiment - R2BVersuchsperson	Serial_no	Stimulus	Condition	Onset_time	response	response_time	ID_Code	String_length	Word_Number	Valence	Abs_Valence	Arousal	Familiarity	Concreteness	Idiomaticity	Sem_Transp	Knowledge	Accuracy
103,412	2	26LH_loe4195	24	Er ist bis Ÿber beide Ohren verliebt	33	103412	keine	0	88	36	7	2,555555556	2,555555556	5,5	6	2,727272727	4,021927447	4,125	7	miss
106,446	2	26LH_loe4195	25	Er ist krank geworden	44	106446	keine	0	93	21	4	-2,583333333	2,583333333	4,272727273	4,909090909	4,166666667	999	999	999	miss
110,48	2	26LH_loe4195	26	Alles ist in Ordnung	66	110480	keine	0	155	20	4	1,25	1,25	3,727272727	5,454545455	1,916666667	999	999	999	miss
114,508	2	26LH_loe4195	27	Er spaziert durch die Sonne	66	114508	keine	0	153	27	5	1,166666667	1,166666667	3,909090909	4,727272727	5,333333333	999	999	999	miss
122,538	2	26LH_loe4195	28	Sie steckt bis Ÿber die Ohren in Schulden	11	122538	keine	0	14	41	8	-2	2	4	4,6	2,454545455	3,812915363	6,125	7	miss
125,577	2	26LH_loe4195	29	### #### ########	77	125577	keine	0	185	17	3	9	9	9	9	9	9	9	9	miss
129,611	2	26LH_loe4195	30	Sie lacht aus vollem Hals	33	129611	keine	0	67	25	5	1,555555556	1,555555556	5,25	4,1	4,727272727	4,005689941	4,555555556	6,142857143	miss
132,64	2	26LH_loe4195	31	## ### ######### #####	77	132640	keine	0	204	22	4	9	9	9	9	9	9	9	9	miss
138,674	2	26LH_loe4195	32	Er leidet sehr unter die Kritik seines Chefs	44	138674	keine	0	100	44	8	-2,083333333	2,083333333	5,727272727	3,636363636	3,833333333	999	999	999	miss
142,709	2	26LH_loe4195	33	Wurde er von seinem Chef kritisiert?	88	142709	Nein	1899	919	36	6	9	9	9	9	9	9	9	9	incorrect
148,743	2	26LH_loe4195	34	#### ### ##### #### ####	77	148743	keine	0	231	24	5	9	9	9	9	9	9	9	9	miss
154,769	2	26LH_loe4195	35	## ### ### ### #########	77	154769	keine	0	205	24	5	9	9	9	9	9	9	9	9	miss
162,806	2	26LH_loe4195	36	### ### ######### ### #####	77	162806	keine	0	249	27	5	9	9	9	9	9	9	9	9	miss
165,846	2	26LH_loe4195	37	Das hat viele Vorteile	66	165846	keine	0	152	22	4	1,083333333	1,083333333	3,818181818	5,545454546	1,75	999	999	999	miss
168,88	2	26LH_loe4195	38	Hat es positive Aspekte?	88	168880	Ja	1772	920	24	4	9	9	9	9	9	9	9	9	correct
173,919	2	26LH_loe4195	39	Er lŠsst kein gutes Haar daran	11	173919	keine	0	26	30	6	-1,75	1,75	3,625	5,222222222	2	3,634250914	3,888888889	7	miss
179,953	2	26LH_loe4195	40	Er platzt vor Neid	11	179953	keine	0	18	18	4	-1,888888889	1,888888889	4,375	5,272727273	3,090909091	3,976193063	5,777777778	6	miss
183,988	2	26LH_loe4195	41	### ##### #### ##### ####	77	183988	keine	0	243	25	5	9	9	9	9	9	9	9	9	miss
187,016	2	26LH_loe4195	42	Hast du soeben mehrere Kreise gesehen?	88	187016	Nein	1389	921	38	6	9	9	9	9	9	9	9	9	correct
192,056	2	26LH_loe4195	43	Er kriegte eine GŠnsehaut	22	192056	keine	0	31	25	4	-0,444444444	0,444444444	5,125	6,636363636	5,181818182	4,330756317	4,142857143	7	miss
196,09	2	26LH_loe4195	44	Haben sich seine KšrperhŠrchen aufgerichtet?	88	196090	Ja	1820	922	44	5	9	9	9	9	9	9	9	9	correct
204,123	2	26LH_loe4195	45	Sie plant eine Zugfahrt	55	204123	keine	0	148	23	4	0,666666667	0,666666667	2,8	3,909090909	4,083333333	999	999	999	miss
207,159	2	26LH_loe4195	46	### ####### ##### #######	77	207159	keine	0	234	25	4	9	9	9	9	9	9	9	9	miss
211,192	2	26LH_loe4195	47	Sie fŸhlt sich sorglos	66	211192	keine	0	158	22	4	1,416666667	1,416666667	4,454545455	4,636363636	2,083333333	999	999	999	miss
215,221	2	26LH_loe4195	48	Sie hat lange darunter gelitten	44	215221	keine	0	96	31	5	-2,333333333	2,333333333	5,636363636	5,090909091	2,5	999	999	999	miss
218,25	2	26LH_loe4195	49	Er erinnert sich an die letzte Woche	55	218250	keine	0	141	36	7	0,272727273	0,272727273	3	4,636363636	2,090909091	999	999	999	miss
226,284	2	26LH_loe4195	50	Die Beschreibung des Projektes ist jetzt verfŸgbar	55	226284	keine	0	136	50	7	0,166666667	0,166666667	2,4	3,909090909	4,166666667	999	999	999	miss
230,324	2	26LH_loe4195	51	### ##### #### ##### ##### ## #####	77	230324	keine	0	210	35	7	9	9	9	9	9	9	9	9	miss
234,352	2	26LH_loe4195	52	Das ist beruhigend	66	234352	keine	0	157	18	3	1,333333333	1,333333333	4,363636364	5,636363636	3,083333333	999	999	999	miss
242,381	2	26LH_loe4195	53	### ####### #### ### ### ######## ### #########	77	242381	keine	0	206	47	8	9	9	9	9	9	9	9	9	miss
245,421	2	26LH_loe4195	54	Er hat einen an der Birne	11	245421	keine	0	15	25	6	-1,888888889	1,888888889	3	4,222222222	2,6	3,274074074	2,285714286	5	miss
252,455	2	26LH_loe4195	55	Er hat seine Gelegenheit leider verpasst	44	252455	keine	0	114	40	6	-1,416666667	1,416666667	4,727272727	3,545454546	2,416666667	999	999	999	miss
255,484	2	26LH_loe4195	56	Er kontrolliert gerade den Ablauf	55	255484	keine	0	123	33	5	-0,25	0,25	3,5	4,090909091	3,090909091	999	999	999	miss
259,517	2	26LH_loe4195	57	Es wŠchst ihr ans Herz	33	259517	keine	0	72	22	5	1,666666667	1,666666667	4,125	5,909090909	2,909090909	3,992602731	3,777777778	7	miss
263,545	2	26LH_loe4195	58	### ###### #######	77	263545	keine	0	215	18	3	9	9	9	9	9	9	9	9	miss
266,574	2	26LH_loe4195	59	Er ist ein alter Hase	22	266574	keine	0	60	21	5	0,444444444	0,444444444	2,142857143	5	2,272727273	3,661113748	2	6	miss
269,608	2	26LH_loe4195	60	### #### #### #########	77	269608	keine	0	181	23	4	9	9	9	9	9	9	9	9	miss
274,642	2	26LH_loe4195	61	Er geht kaum noch aus dem Haus	44	274642	keine	0	118	30	7	-1	1	4,090909091	5,181818182	4,583333333	999	999	999	miss
277,682	2	26LH_loe4195	62	Sie schert sich zum Teufel	11	277682	keine	0	5	26	5	-2,222222222	2,222222222	4,625	4,818181818	2,3	3,823033539	3,888888889	7	miss
280,716	2	26LH_loe4195	63	Sie beschŠftigt sich mit dem Thema	55	280716	keine	0	142	34	6	0,333333333	0,333333333	3,1	5,727272727	2,666666667	999	999	999	miss
284,75	2	26LH_loe4195	64	### ### #### ### ###### ## ####	77	284750	keine	0	199	31	7	9	9	9	9	9	9	9	9	miss
289,778	2	26LH_loe4195	65	### #### ### ##### ######## ##	77	289778	keine	0	253	30	6	9	9	9	9	9	9	9	9	miss
293,818	2	26LH_loe4195	66	### ##### ##### ### ### ## ######	77	293818	keine	0	219	33	7	9	9	9	9	9	9	9	9	miss
300,846	2	26LH_loe4195	67	Es war ein ganz normaler Tag	55	300846	keine	0	125	28	6	-0,083333333	0,083333333	2,9	5,4	1,75	999	999	999	miss
304,875	2	26LH_loe4195	68	Er ist bekannt wie ein bunter Hund	22	304875	keine	0	57	34	7	0,444444444	0,444444444	2,75	5,1	2,888888889	3,59094947	3,714285714	4,75	miss
307,904	2	26LH_loe4195	69	Er hegt einen Traum	33	307904	keine	0	77	19	4	1,888888889	1,888888889	3,75	4,090909091	2,545454546	3,856068786	4,625	7	miss
312,938	2	26LH_loe4195	70	### ### #### ##### ####	77	312938	keine	0	196	23	5	9	9	9	9	9	9	9	9	miss
316,977	2	26LH_loe4195	71	### ####### #### ##### #### ############	77	316977	keine	0	245	40	6	9	9	9	9	9	9	9	9	miss
321,006	2	26LH_loe4195	72	### ####### ###### ########### ##	77	321006	keine	0	269	33	5	9	9	9	9	9	9	9	9	miss
324,034	2	26LH_loe4195	73	Sie verbrachten ein entspanntes Wochenende	66	324034	keine	0	172	42	5	1,916666667	1,916666667	4,909090909	5,636363636	3,333333333	999	999	999	miss
328,068	2	26LH_loe4195	74	Er ist dumm wie Brot	11	328068	keine	0	3	20	5	-2,222222222	2,222222222	4,25	6,1	1,818181818	3,81565291	4,222222222	7	miss
332,096	2	26LH_loe4195	75	## ##### ### ### #####	77	332096	keine	0	222	22	5	9	9	9	9	9	9	9	9	miss
337,125	2	26LH_loe4195	76	Sie hat die Weisheit mit Lšffeln gefressen	22	337125	keine	0	36	42	7	-0,222222222	0,222222222	3,5	5,2	3,090909091	3,947541587	4,625	7	miss
344,165	2	26LH_loe4195	77	## ####### ##### #####	77	344165	keine	0	212	22	4	9	9	9	9	9	9	9	9	miss
349,194	2	26LH_loe4195	78	## ####### ## #########	77	349194	keine	0	218	23	4	9	9	9	9	9	9	9	9	miss
352,233	2	26LH_loe4195	79	#### ###### ######	77	352233	keine	0	190	18	3	9	9	9	9	9	9	9	9	miss
355,267	2	26LH_loe4195	80	Mir ist es das wert	66	355267	keine	0	154	19	5	1,25	1,25	4,272727273	5,9	1,666666667	999	999	999	miss
358,301	2	26LH_loe4195	81	Er ist wŸtend auf sie	44	358301	keine	0	103	21	5	-2	2	5,727272727	5,272727273	3,583333333	999	999	999	miss
362,335	2	26LH_loe4195	82	Er ist darauf neutral	55	362335	keine	0	133	21	4	0,090909091	0,090909091	2,5	3,1	2	999	999	999	miss
368,363	2	26LH_loe4195	83	Findet er es schlecht?	88	368363	Nein	1168	923	22	4	9	9	9	9	9	9	9	9	correct
374,405	2	26LH_loe4195	84	### ##### ##### ##### ##### #### ### ##### ######	77	374405	keine	0	207	49	9	9	9	9	9	9	9	9	9	miss
381,433	2	26LH_loe4195	85	Hast du soeben viele Rautezeichen gesehen?	88	381433	Ja	1648	924	42	6	9	9	9	9	9	9	9	9	correct
391,468	2	26LH_loe4195	86	Er redete mit Engelszungen	33	391468	keine	0	61	26	4	1,125	1,125	3,625	3,6	4,090909091	3,771969697	4,625	4,75	miss
394,507	2	26LH_loe4195	87	### ### ########## ##########	77	394507	keine	0	257	29	4	9	9	9	9	9	9	9	9	miss
397,542	2	26LH_loe4195	88	Er ist Feuer und Flamme	33	397542	keine	0	82	23	5	2,111111111	2,111111111	4,285714286	5,7	3,272727273	3,844404201	3,125	7	miss
401,576	2	26LH_loe4195	89	## ### ####### ##### ######	77	401576	keine	0	265	27	5	9	9	9	9	9	9	9	9	miss
406,604	2	26LH_loe4195	90	Sie hat einen Geistesblitz	33	406604	keine	0	74	26	4	1,777777778	1,777777778	3,875	5,7	3,454545455	3,908511154	3,875	6,8	miss
412,644	2	26LH_loe4195	91	Sie ist unsterblich verliebt	33	412644	keine	0	78	28	4	1,888888889	1,888888889	5	6,1	2,363636364	3,974284916	5,111111111	6,625	miss
416,678	2	26LH_loe4195	92	Sie legt nicht jedes Wort auf die Goldwaage	22	416678	keine	0	41	43	8	-0,111111111	0,111111111	3,5	5,3	2,1	3,691932371	5,428571429	6,25	miss
424,706	2	26LH_loe4195	93	Es ist Jacke wie Hose	22	424706	keine	0	46	21	5	0,111111111	0,111111111	5,125	5,4	1,818181818	3,840995304	2,375	6,4	miss
427,747	2	26LH_loe4195	94	Es geht um tŠgliche Aufgaben	55	427747	keine	0	129	28	5	0	0	2,818181818	4,545454546	2,333333333	999	999	999	miss
432,781	2	26LH_loe4195	95	Er nimmt es sich zu Herzen	22	432781	keine	0	34	26	6	-0,222222222	0,222222222	4,875	6,181818182	2,818181818	4,078186904	4,222222222	7	miss
436,821	2	26LH_loe4195	96	Er fŠllt durch die AbschlussprŸfung	44	436821	keine	0	95	35	5	-2,5	2,5	5,454545455	3,454545455	3,833333333	999	999	999	miss
440,849	2	26LH_loe4195	97	Er fŸhrt Bšses im Schilde	11	440849	keine	0	8	25	5	-2,111111111	2,111111111	4	5,545454546	2,363636364	3,920169782	4,222222222	6,4	miss
443,877	2	26LH_loe4195	98	Er hintergeht sie	44	443877	keine	0	98	17	3	-2,25	2,25	5,272727273	4,636363636	3,166666667	999	999	999	miss
449,911	2	26LH_loe4195	99	### #### #### ### ######	77	449911	keine	0	193	24	5	9	9	9	9	9	9	9	9	miss
453,944	2	26LH_loe4195	100	Sie lŠsst die Seele baumeln	33	453944	keine	0	70	27	5	1,666666667	1,666666667	3,625	5,727272727	3,181818182	4,0092095	3,625	7	miss
