onset	duration	Experiment - R4CVersuchsperson	Serial_no	Stimulus	Condition	Onset_time	response	response_time	ID_Code	String_length	Word_Number	Valence	Abs_Valence	Arousal	Familiarity	Concreteness	Idiomaticity	Sem_Transp	Knowledge	Accuracy
85,27	2	03TB__4072	20	Er schwimmt im Geld	33	85270	keine	0	62	19	4	1,222222222	1,222222222	3	5,1	3,25	3,557714631	5,888888889	7	miss
91,3	2	03TB__4072	21	Er dreht das Rad der Zeit zurŸck	22	91300	keine	0	44	32	7	0	0	3,625	4	1,909090909	3,570017449	5,111111111	7	miss
94,334	2	03TB__4072	22	Er hintergeht sie	44	94334	keine	0	98	17	3	-2,25	2,25	5,272727273	4,636363636	3,166666667	999	999	999	miss
98,369	2	03TB__4072	23	Es steht noch in den Sternen	22	98369	keine	0	52	28	6	0,25	0,25	2,375	4,818181818	2,090909091	3,644557397	3,5	6,571428571	miss
103,398	2	03TB__4072	24	Er lŠsst sich deswegen keine grauen Haare wachsen	22	103398	keine	0	54	49	8	0,333333333	0,333333333	2,5	3,8	3,636363636	3,711672241	3,571428571	6,8	miss
108,437	2	03TB__4072	25	Sie lacht aus vollem Hals	33	108437	keine	0	67	25	5	1,555555556	1,555555556	5,25	4,1	4,727272727	4,005689941	4,555555556	6,142857143	miss
111,477	2	03TB__4072	26	Sie lŠsst die Seele baumeln	33	111477	keine	0	70	27	5	1,666666667	1,666666667	3,625	5,727272727	3,181818182	4,0092095	3,625	7	miss
117,511	2	03TB__4072	27	Sie ist unsterblich verliebt	33	117511	keine	0	78	28	4	1,888888889	1,888888889	5	6,1	2,363636364	3,974284916	5,111111111	6,625	miss
124,545	2	03TB__4072	28	Sie spuckte Gift und Galle	11	124545	keine	0	19	26	5	-1,888888889	1,888888889	5,375	3,9	3,625	3,736640956	4,125	6	miss
129,575	2	03TB__4072	29	Er hat seine Gelegenheit leider verpasst	44	129575	keine	0	114	40	6	-1,416666667	1,416666667	4,727272727	3,545454546	2,416666667	999	999	999	miss
137,614	2	03TB__4072	30	Er kontrolliert gerade den Ablauf	55	137614	keine	0	123	33	5	-0,25	0,25	3,5	4,090909091	3,090909091	999	999	999	miss
141,655	2	03TB__4072	31	Sie verpasste ihm einen Denkzettel	11	141655	keine	0	29	34	5	-1,555555556	1,555555556	4,375	5,272727273	2,272727273	3,885302287	5	6	miss
144,684	2	03TB__4072	32	Er lebt wie Gott in Frankreich	33	144684	keine	0	66	30	6	1,555555556	1,555555556	3,875	4,2	2,333333333	3,564309236	3,25	7	miss
148,718	2	03TB__4072	33	### ##### ####### ### ### ### ######### #####	77	148718	keine	0	267	45	8	9	9	9	9	9	9	9	9	miss
151,746	2	03TB__4072	34	Sie schwitzte Blut und Wasser	11	151746	keine	0	30	29	5	-1,111111111	1,111111111	4,142857143	4,8	4	4,314285714	4	5	miss
158,78	2	03TB__4072	35	#### ###### ####### #########	77	158780	keine	0	251	29	4	9	9	9	9	9	9	9	9	miss
161,809	2	03TB__4072	36	Sie erzŠhlt was passiert ist	55	161809	keine	0	130	28	5	0	0	3	5,727272727	4,916666667	999	999	999	miss
167,842	2	03TB__4072	37	Er kriegte eine GŠnsehaut	22	167842	keine	0	31	25	4	-0,444444444	0,444444444	5,125	6,636363636	5,181818182	4,330756317	4,142857143	7	miss
170,877	2	03TB__4072	38	### ### ##### #############	77	170877	keine	0	238	27	4	9	9	9	9	9	9	9	9	miss
174,911	2	03TB__4072	39	Das ist eine traurige Geschichte	44	174911	keine	0	108	32	5	-1,833333333	1,833333333	5,181818182	4,727272727	2,5	999	999	999	miss
177,939	2	03TB__4072	40	## ### ### ### #########	77	177939	keine	0	205	24	5	9	9	9	9	9	9	9	9	miss
184,972	2	03TB__4072	41	Sie sŠuft wie ein Loch	11	184972	keine	0	24	22	5	-1,777777778	1,777777778	4	5	4	3,890047159	4,75	7	miss
189,002	2	03TB__4072	42	### ##### ##### ## ### ###### ####	77	189002	keine	0	209	34	7	9	9	9	9	9	9	9	9	miss
193,03	2	03TB__4072	43	Sie ist sehr unaufrichtig	44	193030	keine	0	105	25	4	-1,916666667	1,916666667	4,909090909	2,909090909	2,5	999	999	999	miss
196,059	2	03TB__4072	44	Sie ist in der BlŸte ihrer Jahre	33	196059	keine	0	69	32	7	1,666666667	1,666666667	3,5	4,7	2,545454546	3,864187118	5,444444444	6,625	miss
200,093	2	03TB__4072	45	## ### ####### ##### ######	77	200093	keine	0	265	27	5	9	9	9	9	9	9	9	9	miss
206,122	2	03TB__4072	46	Wurde dir soeben ein Satz prŠsentiert?	88	206122	Ja	2231	903	38	6	9	9	9	9	9	9	9	9	incorrect
211,163	2	03TB__4072	47	Sie beschŠftigt sich mit dem Thema	55	211163	keine	0	142	34	6	0,333333333	0,333333333	3,1	5,727272727	2,666666667	999	999	999	miss
215,196	2	03TB__4072	48	Sie verwirklicht nun ihren Wunsch	66	215196	keine	0	178	33	5	2,166666667	2,166666667	5,363636364	4	2,333333333	999	999	999	miss
219,225	2	03TB__4072	49	Sie stinkt vor Faulheit	11	219225	keine	0	4	23	4	-2,222222222	2,222222222	3,75	3,9	4,272727273	3,927592	4,666666667	5,5	miss
222,252	2	03TB__4072	50	Das hat viele Vorteile	66	222252	keine	0	152	22	4	1,083333333	1,083333333	3,818181818	5,545454546	1,75	999	999	999	miss
225,287	2	03TB__4072	51	Sie Ÿberlegt sich wie sie weitermachen kann	55	225287	keine	0	128	43	7	0	0	4,1	5,363636364	2,583333333	999	999	999	miss
229,321	2	03TB__4072	52	### #### ##### ##### #####	77	229321	keine	0	258	26	5	9	9	9	9	9	9	9	9	miss
232,349	2	03TB__4072	53	## ##### ##### ##### ######	77	232349	keine	0	188	27	5	9	9	9	9	9	9	9	9	miss
237,383	2	03TB__4072	54	Hast du soeben viele Rautezeichen gesehen?	88	237383	Ja	1827	904	42	6	9	9	9	9	9	9	9	9	correct
243,429	2	03TB__4072	55	Er schwebt auf Wolke sieben	33	243429	keine	0	90	27	5	2,777777778	2,777777778	5	5,2	2,636363636	3,963158968	4,25	7	miss
249,458	2	03TB__4072	56	Er erinnert sich an die letzte Woche	55	249458	keine	0	141	36	7	0,272727273	0,272727273	3	4,636363636	2,090909091	999	999	999	miss
252,492	2	03TB__4072	57	### ### ######### ### #####	77	252492	keine	0	249	27	5	9	9	9	9	9	9	9	9	miss
256,526	2	03TB__4072	58	### ##### ### #### #######	77	256526	keine	0	201	26	5	9	9	9	9	9	9	9	9	miss
262,553	2	03TB__4072	59	Er hat bei ihm verspielt	11	262553	keine	0	25	24	5	-1,777777778	1,777777778	4,375	4,818181818	2,363636364	3,915117004	4	7	miss
266,589	2	03TB__4072	60	Sie strukturiert ihre Arbeit	55	266589	keine	0	150	28	4	0,833333333	0,833333333	2,909090909	4,636363636	4	999	999	999	miss
269,617	2	03TB__4072	61	Ist sie sehr chaotisch?	88	269617	Nein	1522	905	23	4	9	9	9	9	9	9	9	9	correct
276,657	2	03TB__4072	62	### ####### ###### ########### ##	77	276657	keine	0	269	33	5	9	9	9	9	9	9	9	9	miss
281,697	2	03TB__4072	63	Sie schlŠft gut	66	281697	keine	0	168	15	3	1,833333333	1,833333333	4,454545455	5,272727273	4,916666667	999	999	999	miss
288,737	2	03TB__4072	64	Sie haben einen Bericht geschrieben	55	288737	keine	0	132	35	5	0,083333333	0,083333333	2,909090909	5,090909091	4,583333333	999	999	999	miss
292,766	2	03TB__4072	65	Es passt wie die Faust aufs Auge	33	292766	keine	0	68	32	7	1,666666667	1,666666667	3	5,9	2,9	3,753424585	4	7	miss
296,794	2	03TB__4072	66	Sie gehen vor die Hunde	11	296794	keine	0	9	23	5	-2,111111111	2,111111111	2,125	4,636363636	3	3,811924834	2,875	5,5	miss
304,823	2	03TB__4072	67	### ### #########	77	304823	keine	0	240	17	3	9	9	9	9	9	9	9	9	miss
307,863	2	03TB__4072	68	Er hegt einen Traum	33	307863	keine	0	77	19	4	1,888888889	1,888888889	3,75	4,090909091	2,545454546	3,856068786	4,625	7	miss
310,898	2	03TB__4072	69	#### ##### ##### ### ########	77	310898	keine	0	235	29	5	9	9	9	9	9	9	9	9	miss
317,931	2	03TB__4072	70	Sie hat lange darunter gelitten	44	317931	keine	0	96	31	5	-2,333333333	2,333333333	5,636363636	5,090909091	2,5	999	999	999	miss
320,96	2	03TB__4072	71	Er trŠumt in den Tag hinein	22	320960	keine	0	38	27	6	-0,111111111	0,111111111	3,5	4,8	2,090909091	3,727815594	5,333333333	4,75	miss
323,995	2	03TB__4072	72	### #### #### #### ###### ######	77	323995	keine	0	254	32	6	9	9	9	9	9	9	9	9	miss
327,028	2	03TB__4072	73	## ### #### ###### ### ### ### ####### ########	77	327028	keine	0	216	47	9	9	9	9	9	9	9	9	9	miss
332,062	2	03TB__4072	74	Sie setzen ihn auf freien Fu§	22	332062	keine	0	49	29	6	0,222222222	0,222222222	3	5,1	2,222222222	3,505876556	3,777777778	7	miss
337,102	2	03TB__4072	75	Er kann das nicht mehr leiden	44	337102	keine	0	115	29	6	-1,25	1,25	4,6	4,454545455	2,416666667	999	999	999	miss
341,141	2	03TB__4072	76	Findet er es gut?	88	341141	Nein	1623	906	17	4	9	9	9	9	9	9	9	9	correct
346,176	2	03TB__4072	77	Sie lassen Gras Ÿber die Sache wachsen	22	346176	keine	0	45	38	7	0	0	2,75	4,909090909	2,454545455	3,805733947	4,5	7	miss
350,21	2	03TB__4072	78	Er ist darauf neutral	55	350210	keine	0	133	21	4	0,090909091	0,090909091	2,5	3,1	2	999	999	999	miss
355,237	2	03TB__4072	79	Er ist Ÿberheblich	44	355237	keine	0	102	18	3	-2	2	4,909090909	4,818181818	2,5	999	999	999	miss
358,277	2	03TB__4072	80	Sie redet nicht um den hei§en Brei	22	358277	keine	0	33	34	7	-0,222222222	0,222222222	3,285714286	5,272727273	3,777777778	3,812515985	2,875	6,5	miss
366,311	2	03TB__4072	81	#### ### ########## #########	77	366311	keine	0	252	29	4	9	9	9	9	9	9	9	9	miss
373,353	2	03TB__4072	82	Hast du soeben eine Buchstabenreihe gesehen?	88	373353	Nein	2161	907	44	6	9	9	9	9	9	9	9	9	correct
378,388	2	03TB__4072	83	Er benimmt sich wie ein Elefant im Porzellanladen	11	378388	keine	0	28	49	8	-1,666666667	1,666666667	4,125	5,4	3,363636364	4,014075192	5,714285714	7	miss
382,422	2	03TB__4072	84	Er bringt sie zur Wei§glut	11	382422	keine	0	16	26	5	-1,888888889	1,888888889	5,75	5,8	2,666666667	3,780924393	3,571428571	7	miss
387,45	2	03TB__4072	85	#### ## ### ##### ######	77	387450	keine	0	232	24	5	9	9	9	9	9	9	9	9	miss
392,49	2	03TB__4072	86	## #### #### #######	77	392490	keine	0	220	20	4	9	9	9	9	9	9	9	9	miss
395,53	2	03TB__4072	87	Sie freut sich auf den Urlaub	66	395530	keine	0	173	29	6	1,916666667	1,916666667	5	5,636363636	2,916666667	999	999	999	miss
399,564	2	03TB__4072	88	## ##### ### ### #####	77	399564	keine	0	222	22	5	9	9	9	9	9	9	9	9	miss
405,592	2	03TB__4072	89	Er nimmt es sich zu Herzen	22	405592	keine	0	34	26	6	-0,222222222	0,222222222	4,875	6,181818182	2,818181818	4,078186904	4,222222222	7	miss
409,626	2	03TB__4072	90	Er hat einen an der Birne	11	409626	keine	0	15	25	6	-1,888888889	1,888888889	3	4,222222222	2,6	3,274074074	2,285714286	5	miss
414,655	2	03TB__4072	91	Er leidet unter der Trennung seiner Eltern	44	414655	keine	0	99	42	7	-2,166666667	2,166666667	5,636363636	4,727272727	3,083333333	999	999	999	miss
418,695	2	03TB__4072	92	## #### #### ##### ### ### #####	77	418695	keine	0	248	32	7	9	9	9	9	9	9	9	9	miss
425,723	2	03TB__4072	93	## #### #### #####	77	425723	keine	0	259	18	4	9	9	9	9	9	9	9	9	miss
428,752	2	03TB__4072	94	### ### #########	77	428752	keine	0	247	17	3	9	9	9	9	9	9	9	9	miss
434,786	2	03TB__4072	95	Hast du mehrere Rautezeichen gesehen?	88	434786	Ja	1759	908	37	5	9	9	9	9	9	9	9	9	correct
442,827	2	03TB__4072	96	## ####### ## #########	77	442827	keine	0	218	23	4	9	9	9	9	9	9	9	9	miss
445,862	2	03TB__4072	97	## ##### ## #### ### #####	77	445862	keine	0	228	26	6	9	9	9	9	9	9	9	9	miss
448,895	2	03TB__4072	98	Er ist krank geworden	44	448895	keine	0	93	21	4	-2,583333333	2,583333333	4,272727273	4,909090909	4,166666667	999	999	999	miss
451,929	2	03TB__4072	99	Sie plant eine Zugfahrt	55	451929	keine	0	148	23	4	0,666666667	0,666666667	2,8	3,909090909	4,083333333	999	999	999	miss
459,962	2	03TB__4072	100	### ###### #######	77	459962	keine	0	215	18	3	9	9	9	9	9	9	9	9	miss
