onset	duration	Experiment - R3AVersuchsperson	Serial_no	Stimulus	Condition	Onset_time	response	response_time	ID_Code	String_length	Word_Number	Valence	Abs_Valence	Arousal	Familiarity	Concreteness	Idiomaticity	Sem_Transp	Knowledge	Accuracy
226,34	2	21as_414812	52	Sie schaffen das ganz gut	66	226340	keine	0	151	25	5	1,083333333	1,083333333	4,363636364	5,454545455	2,333333333	999	999	999	miss
234,369	2	21as_414812	53	## ### ####### ##### ######	77	234369	keine	0	265	27	5	9	9	9	9	9	9	9	9	miss
237,409	2	21as_414812	54	Es ist gehŸpft wie gesprungen	22	237409	keine	0	42	29	5	0	0	2,625	5,111111111	2,111111111	3,451564843	4,5	5	miss
244,442	2	21as_414812	55	### ####### #### ###	77	244442	keine	0	192	20	4	9	9	9	9	9	9	9	9	miss
247,471	2	21as_414812	56	Hast du soeben viele Rautezeichen gesehen?	88	247471	Nein	2715	911	42	6	9	9	9	9	9	9	9	9	incorrect
253,511	2	21as_414812	57	Alles lŠuft wie immer	55	253511	keine	0	138	21	4	0,166666667	0,166666667	3,4	5	1,75	999	999	999	miss
257,54	2	21as_414812	58	Er ist darauf neutral	55	257540	keine	0	133	21	4	0,090909091	0,090909091	2,5	3,1	2	999	999	999	miss
260,568	2	21as_414812	59	Ist er dagegen?	88	260568	Nein	1962	912	15	3	9	9	9	9	9	9	9	9	correct
265,608	2	21as_414812	60	## ##### ### ##### ### #######	77	265608	keine	0	223	30	6	9	9	9	9	9	9	9	9	miss
270,641	2	21as_414812	61	Er steht im Zenit seines Lebens	33	270641	keine	0	71	31	6	1,666666667	1,666666667	3,625	3	2,727272727	3,675413869	4,875	5,5	miss
273,682	2	21as_414812	62	### ###### #######	77	273682	keine	0	215	18	3	9	9	9	9	9	9	9	9	miss
276,716	2	21as_414812	63	### ### #### ### #####	77	276716	keine	0	214	22	5	9	9	9	9	9	9	9	9	miss
280,749	2	21as_414812	64	Sie veranstalten eine Party fŸr ihn	66	280749	keine	0	159	35	6	1,5	1,5	4,181818182	4,545454546	4,833333333	999	999	999	miss
285,778	2	21as_414812	65	Er kommt Ÿber die Runden	22	285778	keine	0	39	24	5	-0,111111111	0,111111111	2,25	5,7	1,333333333	3,314000988	3,375	7	miss
289,818	2	21as_414812	66	Er ist Feuer und Flamme	33	289818	keine	0	82	23	5	2,111111111	2,111111111	4,285714286	5,7	3,272727273	3,844404201	3,125	7	miss
296,846	2	21as_414812	67	Sie schert sich zum Teufel	11	296846	keine	0	5	26	5	-2,222222222	2,222222222	4,625	4,818181818	2,3	3,823033539	3,888888889	7	miss
300,875	2	21as_414812	68	Er ist daran verzweifelt	44	300875	keine	0	91	24	4	-2,666666667	2,666666667	5,545454546	5,636363636	1,916666667	999	999	999	miss
303,904	2	21as_414812	69	## ### ######### #####	77	303904	keine	0	204	22	4	9	9	9	9	9	9	9	9	miss
308,938	2	21as_414812	70	### #### ### ##### ######## ##	77	308938	keine	0	253	30	6	9	9	9	9	9	9	9	9	miss
312,977	2	21as_414812	71	### #### #### #########	77	312977	keine	0	181	23	4	9	9	9	9	9	9	9	9	miss
317,006	2	21as_414812	72	Sie baut Luftschlšsser	22	317006	keine	0	37	22	3	-0,125	0,125	3,75	4,1	2,181818182	3,684456299	5,375	7	miss
320,034	2	21as_414812	73	Das ist beruhigend	66	320034	keine	0	157	18	3	1,333333333	1,333333333	4,363636364	5,636363636	3,083333333	999	999	999	miss
324,068	2	21as_414812	74	Wird man davon nervšs?	88	324068	Nein	2325	913	22	4	9	9	9	9	9	9	9	9	correct
330,103	2	21as_414812	75	Sie kommt auf einen Sprung herein	22	330103	keine	0	53	33	6	0,25	0,25	2,375	4,9	3,545454546	3,789847865	3,25	7	miss
335,131	2	21as_414812	76	#### #### ###### ##### ####	77	335131	keine	0	182	27	5	9	9	9	9	9	9	9	9	miss
342,171	2	21as_414812	77	Wurde dir soeben ein Satz prŠsentiert?	88	342171	Nein	3049	914	38	6	9	9	9	9	9	9	9	9	correct
349,206	2	21as_414812	78	Sie strukturiert ihre Arbeit	55	349206	keine	0	150	28	4	0,833333333	0,833333333	2,909090909	4,636363636	4	999	999	999	miss
352,246	2	21as_414812	79	Sie haben einen Bericht geschrieben	55	352246	keine	0	132	35	5	0,083333333	0,083333333	2,909090909	5,090909091	4,583333333	999	999	999	miss
355,28	2	21as_414812	80	Sie ist unsterblich verliebt	33	355280	keine	0	78	28	4	1,888888889	1,888888889	5	6,1	2,363636364	3,974284916	5,111111111	6,625	miss
358,314	2	21as_414812	81	Empfindet sie gro§e Zuneigung?	88	358314	Ja	2267	915	30	4	9	9	9	9	9	9	9	9	correct
364,352	2	21as_414812	82	Er betrachtet es genau	55	364352	keine	0	135	22	4	0,166666667	0,166666667	3,3	4,909090909	5,636363636	999	999	999	miss
370,381	2	21as_414812	83	#### #### ##### ##########	77	370381	keine	0	255	26	4	9	9	9	9	9	9	9	9	miss
374,416	2	21as_414812	84	### ##### ### ##### ####	77	374416	keine	0	195	24	5	9	9	9	9	9	9	9	9	miss
381,445	2	21as_414812	85	### ### ## ### ##### ###### #####	77	381445	keine	0	224	33	7	9	9	9	9	9	9	9	9	miss
389,474	2	21as_414812	86	## ### ### ### ### ### ####### ##	77	389474	keine	0	217	33	8	9	9	9	9	9	9	9	9	miss
392,513	2	21as_414812	87	Er hintergeht sie	44	392513	keine	0	98	17	3	-2,25	2,25	5,272727273	4,636363636	3,166666667	999	999	999	miss
395,548	2	21as_414812	88	Wird sie betrogen?	88	395548	Ja	1875	916	18	3	9	9	9	9	9	9	9	9	correct
401,588	2	21as_414812	89	Sie sŠuft wie ein Loch	11	401588	keine	0	24	22	5	-1,777777778	1,777777778	4	5	4	3,890047159	4,75	7	miss
406,616	2	21as_414812	90	### ###### ##### ######## #########	77	406616	keine	0	263	35	5	9	9	9	9	9	9	9	9	miss
412,655	2	21as_414812	91	Sie lassen Gras Ÿber die Sache wachsen	22	412655	keine	0	45	38	7	0	0	2,75	4,909090909	2,454545455	3,805733947	4,5	7	miss
416,69	2	21as_414812	92	Er genie§t die Gesellschaft	66	416690	keine	0	176	27	4	2	2	5	5,181818182	3,333333333	999	999	999	miss
424,719	2	21as_414812	93	Sie ist die Ehrlichkeit in Person	33	424719	keine	0	83	33	6	2,111111111	2,111111111	3,375	5	2,272727273	3,861333287	5,875	7	miss
427,759	2	21as_414812	94	## ### ###### ######	77	427759	keine	0	208	20	4	9	9	9	9	9	9	9	9	miss
432,794	2	21as_414812	95	Er hat es faustdick hinter den Ohren	22	432794	keine	0	40	36	7	-0,111111111	0,111111111	3,428571429	5,454545455	2	3,673057713	2,777777778	7	miss
436,833	2	21as_414812	96	Sie gehen vor die Hunde	11	436833	keine	0	9	23	5	-2,111111111	2,111111111	2,125	4,636363636	3	3,811924834	2,875	5,5	miss
440,862	2	21as_414812	97	Sie geht an die Decke	11	440862	keine	0	23	21	5	-1,777777778	1,777777778	5,25	5,8	2,9	3,877562694	3,375	7	miss
443,89	2	21as_414812	98	## ### ### ### #########	77	443890	keine	0	205	24	5	9	9	9	9	9	9	9	9	miss
449,924	2	21as_414812	99	Sie lacht aus vollem Hals	33	449924	keine	0	67	25	5	1,555555556	1,555555556	5,25	4,1	4,727272727	4,005689941	4,555555556	6,142857143	miss
453,958	2	21as_414812	100	## ######## ##### #####	77	453958	keine	0	264	23	4	9	9	9	9	9	9	9	9	miss
