onset	duration	Experiment - R2AVersuchsperson	Serial_no	Stimulus	Condition	Onset_time	response	response_time	ID_Code	String_length	Word_Number	Valence	Abs_Valence	Arousal	Familiarity	Concreteness	Idiomaticity	Sem_Transp	Knowledge	Accuracy
263,552	2	24AD_lo34194	58	### #### ##### ##### #####	77	263552	keine	0	258	26	5	9	9	9	9	9	9	9	9	miss
266,581	2	24AD_lo34194	59	Er schweigt wie ein Grab	22	266581	keine	0	47	24	5	0,111111111	0,111111111	3,75	5,454545455	4	4,004517337	5,888888889	6,5	miss
269,615	2	24AD_lo34194	60	### #### ## ### #####	77	269615	keine	0	202	21	5	9	9	9	9	9	9	9	9	miss
274,649	2	24AD_lo34194	61	Er ist wÙtend auf sie	44	274649	keine	0	103	21	5	-2	2	5,727272727	5,272727273	3,583333333	999	999	999	miss
277,689	2	24AD_lo34194	62	Sie steckt bis Ùber die Ohren in Schulden	11	277689	keine	0	14	41	8	-2	2	4	4,6	2,454545455	3,812915363	6,125	7	miss
280,724	2	24AD_lo34194	63	Sie haben sowohl Ûhnliche wie auch unterschiedliche Ansichten	55	280724	keine	0	139	61	8	0,181818182	0,181818182	3,1	4	2,75	999	999	999	miss
284,757	2	24AD_lo34194	64	### ####### #### ##### #### ############	77	284757	keine	0	245	40	6	9	9	9	9	9	9	9	9	miss
289,785	2	24AD_lo34194	65	## ####### ## #########	77	289785	keine	0	218	23	4	9	9	9	9	9	9	9	9	miss
293,824	2	24AD_lo34194	66	## ##### #### ####	77	293824	keine	0	236	18	4	9	9	9	9	9	9	9	9	miss
300,853	2	24AD_lo34194	67	Es hat nichts damit zu tun	55	300853	keine	0	131	26	6	0	0	2,7	5,4	1,666666667	999	999	999	miss
304,882	2	24AD_lo34194	68	Sie redet Klartext	22	304882	keine	0	58	18	3	0,444444444	0,444444444	4,25	6,1	4,818181818	4,1943856	5,666666667	7	miss
307,911	2	24AD_lo34194	69	Es ist eine Augenweide	33	307911	keine	0	76	22	4	1,777777778	1,777777778	3,857142857	5,6	2,625	3,563778739	3,222222222	7	miss
312,945	2	24AD_lo34194	70	### ### ##### #############	77	312945	keine	0	238	27	4	9	9	9	9	9	9	9	9	miss
316,984	2	24AD_lo34194	71	#### ###### ######	77	316984	keine	0	190	18	3	9	9	9	9	9	9	9	9	miss
321,013	2	24AD_lo34194	72	### ##### ####### ### ### ### ######### #####	77	321013	keine	0	267	45	8	9	9	9	9	9	9	9	9	miss
324,041	2	24AD_lo34194	73	Das hat viele Vorteile	66	324041	keine	0	152	22	4	1,083333333	1,083333333	3,818181818	5,545454546	1,75	999	999	999	miss
328,075	2	24AD_lo34194	74	Er platzt vor Neid	11	328075	keine	0	18	18	4	-1,888888889	1,888888889	4,375	5,272727273	3,090909091	3,976193063	5,777777778	6	miss
332,104	2	24AD_lo34194	75	## ##### ###### ###########	77	332104	keine	0	268	27	4	9	9	9	9	9	9	9	9	miss
337,131	2	24AD_lo34194	76	Sie setzen ihn auf freien Fu¤	22	337131	keine	0	49	29	6	0,222222222	0,222222222	3	5,1	2,222222222	3,505876556	3,777777778	7	miss
344,171	2	24AD_lo34194	77	### ### #########	77	344171	keine	0	240	17	3	9	9	9	9	9	9	9	9	miss
349,201	2	24AD_lo34194	78	### ### ##### ######## ###########	77	349201	keine	0	244	34	5	9	9	9	9	9	9	9	9	miss
352,241	2	24AD_lo34194	79	### ### ##### ### #### #####	77	352241	keine	0	203	28	6	9	9	9	9	9	9	9	9	miss
355,275	2	24AD_lo34194	80	Sie reagierte enthusiastisch auf den Vorschlag	66	355275	keine	0	160	46	6	1,5	1,5	5,545454546	3,818181818	3,916666667	999	999	999	miss
358,308	2	24AD_lo34194	81	Er ist ein anstrengender Mensch	44	358308	keine	0	111	31	5	-1,75	1,75	5	5,454545455	2,75	999	999	999	miss
362,342	2	24AD_lo34194	82	Es hat sich nichts bei ihr ver_ndert	55	362342	keine	0	121	36	7	-0,272727273	0,272727273	2,9	4,545454546	1,75	999	999	999	miss
368,37	2	24AD_lo34194	83	Ist bei ihr alles beim Alten geblieben?	88	368370	Ja	3238	923	39	7	9	9	9	9	9	9	9	9	correct
374,411	2	24AD_lo34194	84	### ####### #### ### ### ######## ### #########	77	374411	keine	0	206	47	8	9	9	9	9	9	9	9	9	miss
381,44	2	24AD_lo34194	85	Hast du soeben eine Buchstabenreihe gelesen?	88	381440	Nein	2487	924	44	6	9	9	9	9	9	9	9	9	correct
391,475	2	24AD_lo34194	86	Er ist wie aus dem Ei gepellt	33	391475	keine	0	63	29	7	1,333333333	1,333333333	2,75	4,636363636	3,181818182	3,856886217	4,777777778	6,5	miss
394,515	2	24AD_lo34194	87	### ### #########	77	394515	keine	0	247	17	3	9	9	9	9	9	9	9	9	miss
397,549	2	24AD_lo34194	88	Es w_chst ihr ans Herz	33	397549	keine	0	72	22	5	1,666666667	1,666666667	4,125	5,909090909	2,909090909	3,992602731	3,777777778	7	miss
401,582	2	24AD_lo34194	89	## #### #### #####	77	401582	keine	0	259	18	4	9	9	9	9	9	9	9	9	miss
406,611	2	24AD_lo34194	90	Er lebt wie Gott in Frankreich	33	406611	keine	0	66	30	6	1,555555556	1,555555556	3,875	4,2	2,333333333	3,564309236	3,25	7	miss
412,651	2	24AD_lo34194	91	Sie ist im siebten Himmel	33	412651	keine	0	89	25	5	2,666666667	2,666666667	5,25	5,818181818	2	4,014157968	3,666666667	7	miss
416,685	2	24AD_lo34194	92	Er ist ein alter Hase	22	416685	keine	0	60	21	5	0,444444444	0,444444444	2,142857143	5	2,272727273	3,661113748	2	6	miss
424,714	2	24AD_lo34194	93	Sie legt nicht jedes Wort auf die Goldwaage	22	424714	keine	0	41	43	8	-0,111111111	0,111111111	3,5	5,3	2,1	3,691932371	5,428571429	6,25	miss
427,754	2	24AD_lo34194	94	Sie Ùberlegt sich wie sie weitermachen kann	55	427754	keine	0	128	43	7	0	0	4,1	5,363636364	2,583333333	999	999	999	miss
432,788	2	24AD_lo34194	95	Sie h_lt ihre Zunge im Zaum	22	432788	keine	0	48	27	6	0,111111111	0,111111111	2,75	4,7	3,454545455	3,802867848	5,125	6,25	miss
436,828	2	24AD_lo34194	96	Er hatte Schwierigkeiten damit	44	436828	keine	0	117	30	4	-1,166666667	1,166666667	4,727272727	5	1,916666667	999	999	999	miss
440,856	2	24AD_lo34194	97	Sie spuckte Gift und Galle	11	440856	keine	0	19	26	5	-1,888888889	1,888888889	5,375	3,9	3,625	3,736640956	4,125	6	miss
443,884	2	24AD_lo34194	98	Sie ist davon verwirrt	44	443884	keine	0	116	22	4	-1,166666667	1,166666667	4,363636364	5,545454546	2,666666667	999	999	999	miss
449,919	2	24AD_lo34194	99	## ### ## ######### ###### ### #####	77	449919	keine	0	213	36	7	9	9	9	9	9	9	9	9	miss
453,953	2	24AD_lo34194	100	Er hat einen guten Draht zu ihm	33	453953	keine	0	79	31	7	2	2	3,5	6,272727273	2	3,794818339	5	7	miss
