onset	duration	Experiment - R6CVersuchsperson	Serial_no	Stimulus	Condition	Onset_time	response	response_time	ID_Code	String_length	Word_Number	Valence	Abs_Valence	Arousal	Familiarity	Concreteness	Idiomaticity	Sem_Transp	Knowledge	Accuracy
128,6	2	11KW_412212	30	Er ist Ÿber alle Berge	22	128600	keine	0	32	22	5	-0,222222222	0,222222222	3,25	5,636363636	2,272727273	3,915657047	3,875	7	miss
132,64	2	11KW_412212	31	Sie wird herzlich begrŸ§t	66	132640	keine	0	171	25	4	1,916666667	1,916666667	5,454545455	5,545454546	4,916666667	999	999	999	miss
135,669	2	11KW_412212	32	## ####### ##### #####	77	135669	keine	0	212	22	4	9	9	9	9	9	9	9	9	miss
138,703	2	11KW_412212	33	### #### #### ### ######	77	138703	keine	0	193	24	5	9	9	9	9	9	9	9	9	miss
141,736	2	11KW_412212	34	Sie ist ŸberglŸcklich deswegen	66	141736	keine	0	180	30	4	2,666666667	2,666666667	6,454545455	4,818181818	2,416666667	999	999	999	miss
144,77	2	11KW_412212	35	#### ### ##### #### ####	77	144770	keine	0	231	24	5	9	9	9	9	9	9	9	9	miss
147,804	2	11KW_412212	36	Sie genie§t ihre Freizeit	66	147804	keine	0	164	25	4	1,666666667	1,666666667	5,090909091	5,909090909	2,916666667	999	999	999	miss
150,837	2	11KW_412212	37	Er platzt vor Neid	11	150837	keine	0	18	18	4	-1,888888889	1,888888889	4,375	5,272727273	3,090909091	3,976193063	5,777777778	6	miss
153,871	2	11KW_412212	38	### ##### #### ##### ####	77	153871	keine	0	243	25	5	9	9	9	9	9	9	9	9	miss
156,905	2	11KW_412212	39	### ### ##### ### #### #####	77	156905	keine	0	203	28	6	9	9	9	9	9	9	9	9	miss
161,939	2	11KW_412212	40	Er lŠsst kein gutes Haar daran	11	161939	keine	0	26	30	6	-1,75	1,75	3,625	5,222222222	2	3,634250914	3,888888889	7	miss
169,979	2	11KW_412212	41	†bt er viel Kritik daran?	88	169979	keine	0	919	25	5	9	9	9	9	9	9	9	9	miss
176,026	2	11KW_412212	42	Sie machen heute ein Picknick am Strand	66	176026	keine	0	177	39	7	2,166666667	2,166666667	4,363636364	4,636363636	5,5	999	999	999	miss
183,054	2	11KW_412212	43	### ######### #### ########### ### ### ######	77	183054	keine	0	260	45	7	9	9	9	9	9	9	9	9	miss
186,082	2	11KW_412212	44	Es wŠchst ihr ans Herz	33	186082	keine	0	72	22	5	1,666666667	1,666666667	4,125	5,909090909	2,909090909	3,992602731	3,777777778	7	miss
190,117	2	11KW_412212	45	##### ##### ##### ##### #### ####	77	190117	keine	0	189	33	6	9	9	9	9	9	9	9	9	miss
198,145	2	11KW_412212	46	Hast du soeben mehrere Dreiecke gesehen?	88	198145	keine	0	920	40	6	9	9	9	9	9	9	9	9	miss
203,19	2	11KW_412212	47	Es ist eine Augenweide	33	203190	keine	0	76	22	4	1,777777778	1,777777778	3,857142857	5,6	2,625	3,563778739	3,222222222	7	miss
208,225	2	11KW_412212	48	Er bereitet sich darauf vor	55	208225	keine	0	144	27	5	0,416666667	0,416666667	2,9	5,545454546	2,833333333	999	999	999	miss
211,265	2	11KW_412212	49	Sie ist zŠh wie Leder	22	211265	keine	0	50	21	5	0,222222222	0,222222222	3,25	3,4	3,363636364	3,760535501	6,444444444	5,166666667	miss
216,299	2	11KW_412212	50	Ist sie sehr zart?	88	216299	keine	0	921	18	4	9	9	9	9	9	9	9	9	miss
225,342	2	11KW_412212	51	## ##### #### ####	77	225342	keine	0	236	18	4	9	9	9	9	9	9	9	9	miss
228,374	2	11KW_412212	52	### ##### ### ##### ####	77	228374	keine	0	195	24	5	9	9	9	9	9	9	9	9	miss
231,408	2	11KW_412212	53	Es ist gehŸpft wie gesprungen	22	231408	keine	0	42	29	5	0	0	2,625	5,111111111	2,111111111	3,451564843	4,5	5	miss
237,442	2	11KW_412212	54	### ##### #### ##### ##### ## #####	77	237442	keine	0	210	35	7	9	9	9	9	9	9	9	9	miss
240,476	2	11KW_412212	55	## ### ## ######### ###### ### #####	77	240476	keine	0	213	36	7	9	9	9	9	9	9	9	9	miss
245,51	2	11KW_412212	56	Er hat im Lotto gewonnen	66	245510	keine	0	174	24	5	2	2	5,636363636	4,181818182	4,25	999	999	999	miss
250,55	2	11KW_412212	57	Es hat sich nichts bei ihr verŠndert	55	250550	keine	0	121	36	7	-0,272727273	0,272727273	2,9	4,545454546	1,75	999	999	999	miss
255,589	2	11KW_412212	58	Er freundet sich mit ihm an	66	255589	keine	0	165	27	6	1,666666667	1,666666667	4,272727273	4,909090909	3,583333333	999	999	999	miss
259,629	2	11KW_412212	59	Sie bricht ihm das Herz	11	259629	keine	0	7	23	5	-2,222222222	2,222222222	5,5	6,3	2,909090909	4,041178878	5	7	miss
264,656	2	11KW_412212	60	Macht sie ihn traurig?	88	264656	keine	0	922	22	4	9	9	9	9	9	9	9	9	miss
273,703	2	11KW_412212	61	## ##### ### ##### ### #######	77	273703	keine	0	223	30	6	9	9	9	9	9	9	9	9	miss
279,732	2	11KW_412212	62	Sie macht einen Vorschlag	55	279732	keine	0	122	25	4	-0,25	0,25	3,090909091	5,181818182	3,909090909	999	999	999	miss
285,767	2	11KW_412212	63	Er ist auf seinen Sohn sehr stolz	66	285767	keine	0	163	33	7	1,666666667	1,666666667	5,545454546	3,727272727	3,416666667	999	999	999	miss
288,8	2	11KW_412212	64	Er ist ein Waschlappen	11	288800	keine	0	21	22	4	-1,888888889	1,888888889	3,625	4,545454546	2,3	3,782453788	2,444444444	5,8	miss
292,835	2	11KW_412212	65	Sie ist ihr ein Dorn im Auge	11	292835	keine	0	17	28	7	-1,888888889	1,888888889	3,857142857	5,5	3	3,837884849	4,75	5,714285714	miss
298,863	2	11KW_412212	66	Er wird den ganzen Tag in der Schule geŠrgert	44	298863	keine	0	92	45	9	-2,583333333	2,583333333	4,818181818	3,727272727	3,916666667	999	999	999	miss
304,899	2	11KW_412212	67	### ##### ##### ##### ##### #### ### ##### ######	77	304899	keine	0	207	49	9	9	9	9	9	9	9	9	9	miss
307,932	2	11KW_412212	68	#### ## ### ##### #####	77	307932	keine	0	197	23	5	9	9	9	9	9	9	9	9	miss
310,966	2	11KW_412212	69	Er fŸhrt Bšses im Schilde	11	310966	keine	0	8	25	5	-2,111111111	2,111111111	4	5,545454546	2,363636364	3,920169782	4,222222222	6,4	miss
316	2	11KW_412212	70	Hat er gute Absichten?	88	316000	keine	0	923	22	4	9	9	9	9	9	9	9	9	miss
326,045	2	11KW_412212	71	Sie geht an die Decke	11	326045	keine	0	23	21	5	-1,777777778	1,777777778	5,25	5,8	2,9	3,877562694	3,375	7	miss
329,086	2	11KW_412212	72	Er steht im Zenit seines Lebens	33	329086	keine	0	71	31	6	1,666666667	1,666666667	3,625	3	2,727272727	3,675413869	4,875	5,5	miss
335,119	2	11KW_412212	73	#### ###### ######	77	335119	keine	0	190	18	3	9	9	9	9	9	9	9	9	miss
338,154	2	11KW_412212	74	Er kommt Ÿber die Runden	22	338154	keine	0	39	24	5	-0,111111111	0,111111111	2,25	5,7	1,333333333	3,314000988	3,375	7	miss
342,189	2	11KW_412212	75	Die Beschreibung des Projektes ist jetzt verfŸgbar	55	342189	keine	0	136	50	7	0,166666667	0,166666667	2,4	3,909090909	4,166666667	999	999	999	miss
347,217	2	11KW_412212	76	Sie ist im siebten Himmel	33	347217	keine	0	89	25	5	2,666666667	2,666666667	5,25	5,818181818	2	4,014157968	3,666666667	7	miss
351,257	2	11KW_412212	77	Sie trŠgt das Herz auf der Zunge	22	351257	keine	0	56	32	7	0,333333333	0,333333333	4	3,727272727	3,363636364	3,820586099	4,333333333	6	miss
354,285	2	11KW_412212	78	Sie ist Ÿberarbeitet	44	354285	keine	0	110	20	3	-1,75	1,75	5,090909091	5,090909091	3	999	999	999	miss
359,319	2	11KW_412212	79	### ### ##### ######## ###########	77	359319	keine	0	244	34	5	9	9	9	9	9	9	9	9	miss
365,359	2	11KW_412212	80	### ### ##### #########	77	365359	keine	0	227	23	4	9	9	9	9	9	9	9	9	miss
368,392	2	11KW_412212	81	Er betrachtet es genau	55	368392	keine	0	135	22	4	0,166666667	0,166666667	3,3	4,909090909	5,636363636	999	999	999	miss
374,427	2	11KW_412212	82	Sie ist die Ehrlichkeit in Person	33	374427	keine	0	83	33	6	2,111111111	2,111111111	3,375	5	2,272727273	3,861333287	5,875	7	miss
381,462	2	11KW_412212	83	Sie haben sowohl Šhnliche wie auch unterschiedliche Ansichten	55	381462	keine	0	139	61	8	0,181818182	0,181818182	3,1	4	2,75	999	999	999	miss
385,491	2	11KW_412212	84	##### ##### #### ###### ##### ######## ###### ####	77	385491	keine	0	187	50	8	9	9	9	9	9	9	9	9	miss
388,519	2	11KW_412212	85	Er ist ein alter Hase	22	388519	keine	0	60	21	5	0,444444444	0,444444444	2,142857143	5	2,272727273	3,661113748	2	6	miss
391,552	2	11KW_412212	86	Er lŠsst sein Herz sprechen	33	391552	keine	0	65	27	5	1,444444444	1,444444444	4,125	4	3,090909091	3,875012971	5,333333333	7	miss
396,587	2	11KW_412212	87	LŠsst er sich von seinen GefŸhlen leiten?	88	396587	Ja	2276	924	41	7	9	9	9	9	9	9	9	9	correct
402,633	2	11KW_412212	88	### ####### #### ##### #### ############	77	402633	keine	0	245	40	6	9	9	9	9	9	9	9	9	miss
407,66	2	11KW_412212	89	### #### ########	77	407660	keine	0	185	17	3	9	9	9	9	9	9	9	9	miss
412,7	2	11KW_412212	90	## ### ##### ######	77	412700	keine	0	261	19	4	9	9	9	9	9	9	9	9	miss
415,741	2	11KW_412212	91	Er fŠllt durch die AbschlussprŸfung	44	415741	keine	0	95	35	5	-2,5	2,5	5,454545455	3,454545455	3,833333333	999	999	999	miss
423,774	2	11KW_412212	92	Er fŸhlt sich nicht wohl	44	423774	keine	0	107	24	5	-1,833333333	1,833333333	4,727272727	5,181818182	2,75	999	999	999	miss
427,815	2	11KW_412212	93	Sie hat einen Geistesblitz	33	427815	keine	0	74	26	4	1,777777778	1,777777778	3,875	5,7	3,454545455	3,908511154	3,875	6,8	miss
432,843	2	11KW_412212	94	Es macht keinen Unterschied fŸr ihn	55	432843	keine	0	124	35	6	-0,090909091	0,090909091	3	5,181818182	2	999	999	999	miss
437,883	2	11KW_412212	95	#### #### ###### ##### ####	77	437883	keine	0	182	27	5	9	9	9	9	9	9	9	9	miss
440,922	2	11KW_412212	96	### ###### ##### ######## #########	77	440922	keine	0	263	35	5	9	9	9	9	9	9	9	9	miss
443,956	2	11KW_412212	97	Sie ist fit wie ein Turnschuh	33	443956	keine	0	86	29	6	2,333333333	2,333333333	3,375	6,090909091	3,272727273	3,936479301	5,25	6,5	miss
449,99	2	11KW_412212	98	## ##### ###### ###########	77	449990	keine	0	268	27	4	9	9	9	9	9	9	9	9	miss
453,024	2	11KW_412212	99	Alles ist in Ordnung	66	453024	keine	0	155	20	4	1,25	1,25	3,727272727	5,454545455	1,916666667	999	999	999	miss
459,058	2	11KW_412212	100	Sie steckt bis Ÿber die Ohren in Schulden	11	459058	keine	0	14	41	8	-2	2	4	4,6	2,454545455	3,812915363	6,125	7	miss
