onset	duration	Experiment - R5CVersuchsperson	Serial_no	Stimulus	Condition	Onset_time	response	response_time	ID_Code	String_length	Word_Number	Valence	Abs_Valence	Arousal	Familiarity	Concreteness	Idiomaticity	Sem_Transp	Knowledge	Accuracy
202,086	2	15kk_4140	44	#### #### ##### ##########	77	202086	keine	0	255	26	4	9	9	9	9	9	9	9	9	miss
205,115	2	15kk_4140	45	Das war eine schšne Erinnerung	66	205115	keine	0	166	30	5	1,75	1,75	5	5,363636364	2,166666667	999	999	999	miss
210,149	2	15kk_4140	46	Er feuerte ihn	11	210149	keine	0	10	14	3	-2,111111111	2,111111111	4,875	6,636363636	3,555555556	4,003443973	2,75	5,8	miss
214,189	2	15kk_4140	47	Er grinst wie ein Honigkuchenpferd	33	214189	keine	0	73	34	5	1,666666667	1,666666667	3,875	4,545454546	4,545454546	4,048617879	3	7	miss
219,217	2	15kk_4140	48	Sie redet Klartext	22	219217	keine	0	58	18	3	0,444444444	0,444444444	4,25	6,1	4,818181818	4,1943856	5,666666667	7	miss
225,257	2	15kk_4140	49	Sie macht ihr die Hšlle hei§	11	225257	keine	0	27	28	6	-1,666666667	1,666666667	5,125	5,272727273	3,909090909	4,086060651	5,111111111	7	miss
228,291	2	15kk_4140	50	Sie versteht was er meint	55	228291	keine	0	149	25	5	0,666666667	0,666666667	3,454545455	5,545454546	3,25	999	999	999	miss
232,325	2	15kk_4140	51	Sie bekommt einen Auftrag	55	232325	keine	0	140	25	4	0,25	0,25	4	4,363636364	3,5	999	999	999	miss
235,354	2	15kk_4140	52	### ###### ### ##### ###	77	235354	keine	0	200	24	5	9	9	9	9	9	9	9	9	miss
239,387	2	15kk_4140	53	Sie sieht alles schwarz	11	239387	keine	0	2	23	4	-2,222222222	2,222222222	3,875	5,454545455	3,727272727	4,079161024	4,888888889	6,7	miss
243,416	2	15kk_4140	54	Sie lacht Ÿber den Scherz	66	243416	keine	0	161	25	5	1,583333333	1,583333333	4,454545455	4,454545455	5	999	999	999	miss
246,444	2	15kk_4140	55	Sie fŸhlt sich gesund und aktiv	66	246444	keine	0	170	31	6	1,916666667	1,916666667	4,818181818	4,363636364	4,416666667	999	999	999	miss
251,478	2	15kk_4140	56	Sie machte ihn zur Sau	11	251478	keine	0	20	22	5	-1,888888889	1,888888889	5,125	5,5	3,181818182	4,02007152	3,25	7	miss
256,517	2	15kk_4140	57	## ### ##### ############	77	256517	keine	0	194	25	4	9	9	9	9	9	9	9	9	miss
264,558	2	15kk_4140	58	## ##### ### #####	77	264558	keine	0	198	18	4	9	9	9	9	9	9	9	9	miss
268,598	2	15kk_4140	59	Sie ist nun ruhig	55	268598	keine	0	146	17	4	0,583333333	0,583333333	4	4,636363636	3,5	999	999	999	miss
271,627	2	15kk_4140	60	Er ist dumm wie Brot	11	271627	keine	0	3	20	5	-2,222222222	2,222222222	4,25	6,1	1,818181818	3,81565291	4,222222222	7	miss
274,66	2	15kk_4140	61	#### ###### ####### #####	77	274660	keine	0	191	25	4	9	9	9	9	9	9	9	9	miss
277,694	2	15kk_4140	62	Sie schert sich zum Teufel	11	277694	keine	0	5	26	5	-2,222222222	2,222222222	4,625	4,818181818	2,3	3,823033539	3,888888889	7	miss
284,728	2	15kk_4140	63	Sie baut Luftschlšsser	22	284728	keine	0	37	22	3	-0,125	0,125	3,75	4,1	2,181818182	3,684456299	5,375	7	miss
287,757	2	15kk_4140	64	## ## ##########	77	287757	keine	0	239	16	3	9	9	9	9	9	9	9	9	miss
290,791	2	15kk_4140	65	## ######## ##### #####	77	290791	keine	0	264	23	4	9	9	9	9	9	9	9	9	miss
296,825	2	15kk_4140	66	#### #### ### ##### ### #####	77	296825	keine	0	229	29	6	9	9	9	9	9	9	9	9	miss
301,859	2	15kk_4140	67	Er ist wie aus dem Ei gepellt	33	301859	keine	0	63	29	7	1,333333333	1,333333333	2,75	4,636363636	3,181818182	3,856886217	4,777777778	6,5	miss
304,899	2	15kk_4140	68	Er hat einen guten Draht zu ihm	33	304899	keine	0	79	31	7	2	2	3,5	6,272727273	2	3,794818339	5	7	miss
307,933	2	15kk_4140	69	Das war eine schwierige Entscheidung	44	307933	keine	0	120	36	5	-0,363636364	0,363636364	5	5,909090909	2,166666667	999	999	999	miss
312,967	2	15kk_4140	70	Er ist eine falsche Schlange	11	312967	keine	0	6	28	5	-2,222222222	2,222222222	4,375	4,9	2	3,858075672	4	7	miss
319,007	2	15kk_4140	71	### ####### #### ### ### ######## ### #########	77	319007	keine	0	206	47	8	9	9	9	9	9	9	9	9	miss
325,041	2	15kk_4140	72	## ##### ###### ##### #####	77	325041	keine	0	270	28	5	9	9	9	9	9	9	9	9	miss
329,075	2	15kk_4140	73	Sie wŠgt ihre Worte ab	22	329075	keine	0	43	22	5	0	0	1,875	5,272727273	2,818181818	3,743860744	5,428571429	7	miss
334,104	2	15kk_4140	74	Er schŸttet ihr sein Herz aus	22	334104	keine	0	51	29	6	0,222222222	0,222222222	4,625	5,909090909	2,888888889	3,851628559	5,444444444	7	miss
340,144	2	15kk_4140	75	### #### ## ### #####	77	340144	keine	0	202	21	5	9	9	9	9	9	9	9	9	miss
343,178	2	15kk_4140	76	### #### ####### ##	77	343178	keine	0	241	19	4	9	9	9	9	9	9	9	9	miss
346,212	2	15kk_4140	77	Sie ist stur wie ein Bock	11	346212	keine	0	22	25	6	-1,777777778	1,777777778	3,375	5,1	2,4	3,724225263	5,375	7	miss
350,246	2	15kk_4140	78	Ist sie sehr nachgiebig?	88	350246	Nein	1480	913	24	4	9	9	9	9	9	9	9	9	correct
357,279	2	15kk_4140	79	Es ist Jacke wie Hose	22	357279	keine	0	46	21	5	0,111111111	0,111111111	5,125	5,4	1,818181818	3,840995304	2,375	6,4	miss
361,32	2	15kk_4140	80	Er ist wŸtend auf sie	44	361320	keine	0	103	21	5	-2	2	5,727272727	5,272727273	3,583333333	999	999	999	miss
366,348	2	15kk_4140	81	Er schweigt wie ein Grab	22	366348	keine	0	47	24	5	0,111111111	0,111111111	3,75	5,454545455	4	4,004517337	5,888888889	6,5	miss
369,387	2	15kk_4140	82	VerrŠt er das Geheimnis?	88	369387	Nein	1420	914	24	4	9	9	9	9	9	9	9	9	correct
374,428	2	15kk_4140	83	Sie holt fŸr ihn die Sterne vom Himmel	33	374428	keine	0	84	38	8	2,125	2,125	4,375	5,7	2,454545455	3,838892776	5,25	7	miss
377,462	2	15kk_4140	84	#### ###### ###### #######	77	377462	keine	0	256	26	4	9	9	9	9	9	9	9	9	miss
380,495	2	15kk_4140	85	Ihr lŠuft die Galle Ÿber	11	380495	keine	0	13	24	5	-2	2	4,285714286	3,333333333	3,454545455	3,691197691	3,125	3,625	miss
385,529	2	15kk_4140	86	Mir fŠllt ein Stein vom Herzen	33	385529	keine	0	75	30	6	1,777777778	1,777777778	5,125	6,2	2,909090909	4,029881943	5,75	7	miss
391,569	2	15kk_4140	87	Bin ich erleichtert?	88	391569	Ja	1133	915	20	3	9	9	9	9	9	9	9	9	correct
398,61	2	15kk_4140	88	### ##### ### ####### ####	77	398610	keine	0	226	26	5	9	9	9	9	9	9	9	9	miss
401,649	2	15kk_4140	89	Sie kommt auf einen Sprung herein	22	401649	keine	0	53	33	6	0,25	0,25	2,375	4,9	3,545454546	3,789847865	3,25	6	miss
408,683	2	15kk_4140	90	Sie lernte es mŸhelos	66	408683	keine	0	156	21	4	1,333333333	1,333333333	4,363636364	3,909090909	3,25	999	999	999	miss
413,712	2	15kk_4140	91	Er genie§t die Gesellschaft	66	413712	keine	0	176	27	4	2	2	5	5,181818182	3,333333333	999	999	999	miss
416,752	2	15kk_4140	92	### #### ##### ######## #### ###	77	416752	keine	0	186	32	6	9	9	9	9	9	9	9	9	miss
422,786	2	15kk_4140	93	Sie bespricht die Angelegenheit mit ihren Kollegen	55	422786	keine	0	126	50	7	0	0	3,181818182	5,181818182	5,363636364	999	999	999	miss
430,821	2	15kk_4140	94	HŠlt sie die Angelegenheit geheim?	88	430821	Nein	1826	916	34	5	9	9	9	9	9	9	9	9	correct
439,867	2	15kk_4140	95	Er ist total zufrieden mit sich	66	439867	keine	0	179	31	6	2,583333333	2,583333333	5,545454546	4,818181818	2,833333333	999	999	999	miss
442,895	2	15kk_4140	96	Das ist beruhigend	66	442895	keine	0	157	18	3	1,333333333	1,333333333	4,363636364	5,636363636	3,083333333	999	999	999	miss
445,93	2	15kk_4140	97	## ### #### ###### ### ### ########## ##	77	445930	keine	0	250	40	7	9	9	9	9	9	9	9	9	miss
448,964	2	15kk_4140	98	Er hatte Schwierigkeiten damit	44	448964	keine	0	117	30	4	-1,166666667	1,166666667	4,727272727	5	1,916666667	999	999	999	miss
453,998	2	15kk_4140	99	## ### ##### ######## ##### #########	77	453998	keine	0	246	37	6	9	9	9	9	9	9	9	9	miss
459,037	2	15kk_4140	100	Sie eroberte sein Herz	33	459037	keine	0	80	22	4	2	2	5,125	5,545454546	2,4	3,894545162	5,777777778	6,4	miss
