onset	duration	Experiment - R6CVersuchsperson	Serial_no	Stimulus	Condition	Onset_time	response	response_time	ID_Code	String_length	Word_Number	Valence	Abs_Valence	Arousal	Familiarity	Concreteness	Idiomaticity	Sem_Transp	Knowledge	Accuracy
304,899	2	15kk_4140	67	### ##### ##### ##### ##### #### ### ##### ######	77	304899	keine	0	207	49	9	9	9	9	9	9	9	9	9	miss
307,933	2	15kk_4140	68	#### ## ### ##### #####	77	307933	keine	0	197	23	5	9	9	9	9	9	9	9	9	miss
310,967	2	15kk_4140	69	Er fŸhrt Bšses im Schilde	11	310967	keine	0	8	25	5	-2,111111111	2,111111111	4	5,545454546	2,363636364	3,920169782	4,222222222	6,4	miss
316,001	2	15kk_4140	70	Hat er gute Absichten?	88	316001	Nein	1223	923	22	4	9	9	9	9	9	9	9	9	correct
326,046	2	15kk_4140	71	Sie geht an die Decke	11	326046	keine	0	23	21	5	-1,777777778	1,777777778	5,25	5,8	2,9	3,877562694	3,375	7	miss
329,087	2	15kk_4140	72	Er steht im Zenit seines Lebens	33	329087	keine	0	71	31	6	1,666666667	1,666666667	3,625	3	2,727272727	3,675413869	4,875	5,5	miss
335,12	2	15kk_4140	73	#### ###### ######	77	335120	keine	0	190	18	3	9	9	9	9	9	9	9	9	miss
338,155	2	15kk_4140	74	Er kommt Ÿber die Runden	22	338155	keine	0	39	24	5	-0,111111111	0,111111111	2,25	5,7	1,333333333	3,314000988	3,375	7	miss
342,19	2	15kk_4140	75	Die Beschreibung des Projektes ist jetzt verfŸgbar	55	342190	keine	0	136	50	7	0,166666667	0,166666667	2,4	3,909090909	4,166666667	999	999	999	miss
347,218	2	15kk_4140	76	Sie ist im siebten Himmel	33	347218	keine	0	89	25	5	2,666666667	2,666666667	5,25	5,818181818	2	4,014157968	3,666666667	7	miss
351,258	2	15kk_4140	77	Sie trŠgt das Herz auf der Zunge	22	351258	keine	0	56	32	7	0,333333333	0,333333333	4	3,727272727	3,363636364	3,820586099	4,333333333	6	miss
354,286	2	15kk_4140	78	Sie ist Ÿberarbeitet	44	354286	keine	0	110	20	3	-1,75	1,75	5,090909091	5,090909091	3	999	999	999	miss
359,32	2	15kk_4140	79	### ### ##### ######## ###########	77	359320	keine	0	244	34	5	9	9	9	9	9	9	9	9	miss
365,36	2	15kk_4140	80	### ### ##### #########	77	365360	keine	0	227	23	4	9	9	9	9	9	9	9	9	miss
368,393	2	15kk_4140	81	Er betrachtet es genau	55	368393	keine	0	135	22	4	0,166666667	0,166666667	3,3	4,909090909	5,636363636	999	999	999	miss
374,428	2	15kk_4140	82	Sie ist die Ehrlichkeit in Person	33	374428	keine	0	83	33	6	2,111111111	2,111111111	3,375	5	2,272727273	3,861333287	5,875	7	miss
381,463	2	15kk_4140	83	Sie haben sowohl Šhnliche wie auch unterschiedliche Ansichten	55	381463	keine	0	139	61	8	0,181818182	0,181818182	3,1	4	2,75	999	999	999	miss
385,492	2	15kk_4140	84	##### ##### #### ###### ##### ######## ###### ####	77	385492	keine	0	187	50	8	9	9	9	9	9	9	9	9	miss
388,52	2	15kk_4140	85	Er ist ein alter Hase	22	388520	keine	0	60	21	5	0,444444444	0,444444444	2,142857143	5	2,272727273	3,661113748	2	6	miss
391,554	2	15kk_4140	86	Er lŠsst sein Herz sprechen	33	391554	keine	0	65	27	5	1,444444444	1,444444444	4,125	4	3,090909091	3,875012971	5,333333333	7	miss
396,588	2	15kk_4140	87	LŠsst er sich von seinen GefŸhlen leiten?	88	396588	Ja	1868	924	41	7	9	9	9	9	9	9	9	9	correct
402,634	2	15kk_4140	88	### ####### #### ##### #### ############	77	402634	keine	0	245	40	6	9	9	9	9	9	9	9	9	miss
407,661	2	15kk_4140	89	### #### ########	77	407661	keine	0	185	17	3	9	9	9	9	9	9	9	9	miss
412,701	2	15kk_4140	90	## ### ##### ######	77	412701	keine	0	261	19	4	9	9	9	9	9	9	9	9	miss
415,741	2	15kk_4140	91	Er fŠllt durch die AbschlussprŸfung	44	415741	keine	0	95	35	5	-2,5	2,5	5,454545455	3,454545455	3,833333333	999	999	999	miss
423,775	2	15kk_4140	92	Er fŸhlt sich nicht wohl	44	423775	keine	0	107	24	5	-1,833333333	1,833333333	4,727272727	5,181818182	2,75	999	999	999	miss
427,816	2	15kk_4140	93	Sie hat einen Geistesblitz	33	427816	keine	0	74	26	4	1,777777778	1,777777778	3,875	5,7	3,454545455	3,908511154	3,875	6,8	miss
432,844	2	15kk_4140	94	Es macht keinen Unterschied fŸr ihn	55	432844	keine	0	124	35	6	-0,090909091	0,090909091	3	5,181818182	2	999	999	999	miss
437,884	2	15kk_4140	95	#### #### ###### ##### ####	77	437884	keine	0	182	27	5	9	9	9	9	9	9	9	9	miss
440,923	2	15kk_4140	96	### ###### ##### ######## #########	77	440923	keine	0	263	35	5	9	9	9	9	9	9	9	9	miss
443,957	2	15kk_4140	97	Sie ist fit wie ein Turnschuh	33	443957	keine	0	86	29	6	2,333333333	2,333333333	3,375	6,090909091	3,272727273	3,936479301	5,25	6,5	miss
449,991	2	15kk_4140	98	## ##### ###### ###########	77	449991	keine	0	268	27	4	9	9	9	9	9	9	9	9	miss
453,025	2	15kk_4140	99	Alles ist in Ordnung	66	453025	keine	0	155	20	4	1,25	1,25	3,727272727	5,454545455	1,916666667	999	999	999	miss
459,059	2	15kk_4140	100	Sie steckt bis Ÿber die Ohren in Schulden	11	459059	keine	0	14	41	8	-2	2	4	4,6	2,454545455	3,812915363	6,125	7	miss
